method,method_label,papr_db
OFDM,Classical OFDM,7.256258
OFDM,Classical OFDM,5.8463044
OFDM,Classical OFDM,7.5146813
OFDM,Classical OFDM,7.0041094
OFDM,Classical OFDM,5.223526
OFDM,Classical OFDM,6.355464
OFDM,Classical OFDM,6.2669764
OFDM,Classical OFDM,6.200226
OFDM,Classical OFDM,5.8347607
OFDM,Classical OFDM,7.803083
OFDM,Classical OFDM,6.4818997
OFDM,Classical OFDM,6.314005
OFDM,Classical OFDM,5.4883347
OFDM,Classical OFDM,5.974497
OFDM,Classical OFDM,6.174772
OFDM,Classical OFDM,7.4656887
OFDM,Classical OFDM,8.274929
OFDM,Classical OFDM,5.1630564
OFDM,Classical OFDM,6.518367
OFDM,Classical OFDM,6.063964
OFDM,Classical OFDM,7.076943
OFDM,Classical OFDM,7.9953094
OFDM,Classical OFDM,6.1875477
OFDM,Classical OFDM,6.2644854
OFDM,Classical OFDM,6.952531
OFDM,Classical OFDM,8.106669
OFDM,Classical OFDM,8.997049
OFDM,Classical OFDM,6.278506
OFDM,Classical OFDM,6.1607037
OFDM,Classical OFDM,7.4116154
OFDM,Classical OFDM,6.308426
OFDM,Classical OFDM,6.793625
OFDM,Classical OFDM,6.06443
OFDM,Classical OFDM,8.749346
OFDM,Classical OFDM,4.096378
OFDM,Classical OFDM,7.6258607
OFDM,Classical OFDM,7.557425
OFDM,Classical OFDM,5.4028244
OFDM,Classical OFDM,6.764655
OFDM,Classical OFDM,8.808036
OFDM,Classical OFDM,7.2480483
OFDM,Classical OFDM,7.239656
OFDM,Classical OFDM,6.652403
OFDM,Classical OFDM,5.058274
OFDM,Classical OFDM,6.6956224
OFDM,Classical OFDM,6.654074
OFDM,Classical OFDM,5.5026364
OFDM,Classical OFDM,5.678635
OFDM,Classical OFDM,7.029086
OFDM,Classical OFDM,6.064308
OFDM,Classical OFDM,7.133543
OFDM,Classical OFDM,5.831129
OFDM,Classical OFDM,6.220159
OFDM,Classical OFDM,5.9138083
OFDM,Classical OFDM,5.719499
OFDM,Classical OFDM,7.3305416
OFDM,Classical OFDM,7.379689
OFDM,Classical OFDM,5.3255053
OFDM,Classical OFDM,7.0965505
OFDM,Classical OFDM,8.444605
OFDM,Classical OFDM,6.290529
OFDM,Classical OFDM,6.0441856
OFDM,Classical OFDM,7.153042
OFDM,Classical OFDM,5.527485
OFDM,Classical OFDM,5.7453527
OFDM,Classical OFDM,5.862722
OFDM,Classical OFDM,5.94598
OFDM,Classical OFDM,6.5523386
OFDM,Classical OFDM,6.33645
OFDM,Classical OFDM,4.978649
OFDM,Classical OFDM,6.419268
OFDM,Classical OFDM,7.241757
OFDM,Classical OFDM,7.580373
OFDM,Classical OFDM,7.869554
OFDM,Classical OFDM,6.8221493
OFDM,Classical OFDM,7.2922425
OFDM,Classical OFDM,5.056714
OFDM,Classical OFDM,6.243117
OFDM,Classical OFDM,5.5902796
OFDM,Classical OFDM,5.7447295
OFDM,Classical OFDM,5.42188
OFDM,Classical OFDM,6.7466187
OFDM,Classical OFDM,6.7541337
OFDM,Classical OFDM,7.069275
OFDM,Classical OFDM,8.543739
OFDM,Classical OFDM,5.4216175
OFDM,Classical OFDM,5.122848
OFDM,Classical OFDM,5.5000896
OFDM,Classical OFDM,8.078059
OFDM,Classical OFDM,8.487277
OFDM,Classical OFDM,8.559853
OFDM,Classical OFDM,6.314907
OFDM,Classical OFDM,6.3836107
OFDM,Classical OFDM,8.101947
OFDM,Classical OFDM,5.1844096
OFDM,Classical OFDM,6.8026137
OFDM,Classical OFDM,6.004241
OFDM,Classical OFDM,5.357614
OFDM,Classical OFDM,5.136128
OFDM,Classical OFDM,5.8297443
OFDM,Classical OFDM,5.8104796
OFDM,Classical OFDM,6.555072
OFDM,Classical OFDM,7.0224004
OFDM,Classical OFDM,5.725626
OFDM,Classical OFDM,7.4866247
OFDM,Classical OFDM,6.1379476
OFDM,Classical OFDM,4.611803
OFDM,Classical OFDM,7.0772986
OFDM,Classical OFDM,5.656105
OFDM,Classical OFDM,5.3174686
OFDM,Classical OFDM,7.375458
OFDM,Classical OFDM,6.639631
OFDM,Classical OFDM,6.734439
OFDM,Classical OFDM,6.7736053
OFDM,Classical OFDM,6.6101484
OFDM,Classical OFDM,4.6878233
OFDM,Classical OFDM,6.8552203
OFDM,Classical OFDM,6.1130614
OFDM,Classical OFDM,6.075678
OFDM,Classical OFDM,5.886605
OFDM,Classical OFDM,6.46617
OFDM,Classical OFDM,5.4695616
OFDM,Classical OFDM,6.4409757
OFDM,Classical OFDM,8.189693
OFDM,Classical OFDM,7.352091
OFDM,Classical OFDM,7.0999537
OFDM,Classical OFDM,6.752816
OFDM,Classical OFDM,5.339777
OFDM,Classical OFDM,6.316001
OFDM,Classical OFDM,7.1146064
OFDM,Classical OFDM,6.794085
OFDM,Classical OFDM,7.6217012
OFDM,Classical OFDM,7.093417
OFDM,Classical OFDM,6.451517
OFDM,Classical OFDM,6.4799433
OFDM,Classical OFDM,6.0378413
OFDM,Classical OFDM,6.364558
OFDM,Classical OFDM,7.3387785
OFDM,Classical OFDM,8.837772
OFDM,Classical OFDM,7.832914
OFDM,Classical OFDM,7.349571
OFDM,Classical OFDM,6.55158
OFDM,Classical OFDM,6.021722
OFDM,Classical OFDM,6.7656684
OFDM,Classical OFDM,5.6551323
OFDM,Classical OFDM,6.4155807
OFDM,Classical OFDM,6.775269
OFDM,Classical OFDM,6.4775095
OFDM,Classical OFDM,7.2875257
OFDM,Classical OFDM,6.4681153
OFDM,Classical OFDM,5.34487
OFDM,Classical OFDM,6.000769
OFDM,Classical OFDM,4.4200544
OFDM,Classical OFDM,6.1558867
OFDM,Classical OFDM,6.672943
OFDM,Classical OFDM,7.1146364
OFDM,Classical OFDM,6.274841
OFDM,Classical OFDM,6.311565
OFDM,Classical OFDM,6.877895
OFDM,Classical OFDM,6.5427394
OFDM,Classical OFDM,6.2692738
OFDM,Classical OFDM,7.775223
OFDM,Classical OFDM,8.611862
OFDM,Classical OFDM,7.7163367
OFDM,Classical OFDM,6.0131035
OFDM,Classical OFDM,9.436351
OFDM,Classical OFDM,5.5950108
OFDM,Classical OFDM,5.653736
OFDM,Classical OFDM,6.959768
OFDM,Classical OFDM,8.148036
OFDM,Classical OFDM,5.17366
OFDM,Classical OFDM,5.2819805
OFDM,Classical OFDM,6.121748
OFDM,Classical OFDM,6.1975374
OFDM,Classical OFDM,8.613779
OFDM,Classical OFDM,6.875343
OFDM,Classical OFDM,5.8891063
OFDM,Classical OFDM,7.4015703
OFDM,Classical OFDM,6.0418444
OFDM,Classical OFDM,5.1997375
OFDM,Classical OFDM,9.16406
OFDM,Classical OFDM,6.4991946
OFDM,Classical OFDM,6.009969
OFDM,Classical OFDM,7.560887
OFDM,Classical OFDM,6.1697617
OFDM,Classical OFDM,9.026868
OFDM,Classical OFDM,5.94891
OFDM,Classical OFDM,6.5159326
OFDM,Classical OFDM,6.5164094
OFDM,Classical OFDM,5.0566263
OFDM,Classical OFDM,6.1760416
OFDM,Classical OFDM,7.2370644
OFDM,Classical OFDM,5.3825884
OFDM,Classical OFDM,6.269238
OFDM,Classical OFDM,5.9130945
OFDM,Classical OFDM,6.787596
OFDM,Classical OFDM,6.8858557
OFDM,Classical OFDM,6.879068
OFDM,Classical OFDM,5.55407
OFDM,Classical OFDM,7.173872
OFDM,Classical OFDM,6.7482185
OFDM,Classical OFDM,8.011902
OFDM,Classical OFDM,7.856212
OFDM,Classical OFDM,6.8916698
OFDM,Classical OFDM,5.8373666
OFDM,Classical OFDM,6.3082533
OFDM,Classical OFDM,5.6083784
OFDM,Classical OFDM,6.385966
OFDM,Classical OFDM,5.416963
OFDM,Classical OFDM,6.372308
OFDM,Classical OFDM,5.7144146
OFDM,Classical OFDM,4.996456
OFDM,Classical OFDM,7.35565
OFDM,Classical OFDM,7.396428
OFDM,Classical OFDM,6.7267394
OFDM,Classical OFDM,6.170216
OFDM,Classical OFDM,6.2064786
OFDM,Classical OFDM,5.1787224
OFDM,Classical OFDM,5.4598513
OFDM,Classical OFDM,7.8108015
OFDM,Classical OFDM,8.412331
OFDM,Classical OFDM,5.617969
OFDM,Classical OFDM,6.143733
OFDM,Classical OFDM,7.978677
OFDM,Classical OFDM,8.035442
OFDM,Classical OFDM,7.6157236
OFDM,Classical OFDM,5.9775686
OFDM,Classical OFDM,7.283023
OFDM,Classical OFDM,7.810281
OFDM,Classical OFDM,6.0207615
OFDM,Classical OFDM,5.985446
OFDM,Classical OFDM,6.621465
OFDM,Classical OFDM,5.924697
OFDM,Classical OFDM,6.0847597
OFDM,Classical OFDM,6.5789433
OFDM,Classical OFDM,6.6914277
OFDM,Classical OFDM,5.482846
OFDM,Classical OFDM,5.664913
OFDM,Classical OFDM,6.0698004
OFDM,Classical OFDM,7.28584
OFDM,Classical OFDM,7.5935726
OFDM,Classical OFDM,5.9839563
OFDM,Classical OFDM,8.965394
OFDM,Classical OFDM,7.7486587
OFDM,Classical OFDM,7.4011297
OFDM,Classical OFDM,6.75025
OFDM,Classical OFDM,6.276266
OFDM,Classical OFDM,7.383397
OFDM,Classical OFDM,7.180773
OFDM,Classical OFDM,7.9123373
OFDM,Classical OFDM,7.0409565
OFDM,Classical OFDM,6.354969
OFDM,Classical OFDM,5.1389546
OFDM,Classical OFDM,7.669721
OFDM,Classical OFDM,6.764465
OFDM,Classical OFDM,6.0904956
OFDM,Classical OFDM,8.862205
OFDM,Classical OFDM,6.774445
OFDM,Classical OFDM,5.776875
OFDM,Classical OFDM,5.591479
OFDM,Classical OFDM,6.209082
OFDM,Classical OFDM,6.857038
OFDM,Classical OFDM,7.2445564
OFDM,Classical OFDM,6.2025547
OFDM,Classical OFDM,9.41615
OFDM,Classical OFDM,7.1024714
OFDM,Classical OFDM,5.6051416
OFDM,Classical OFDM,7.396314
OFDM,Classical OFDM,8.526455
OFDM,Classical OFDM,6.847787
OFDM,Classical OFDM,5.1909533
OFDM,Classical OFDM,5.105382
OFDM,Classical OFDM,8.603442
OFDM,Classical OFDM,7.892761
OFDM,Classical OFDM,8.253816
OFDM,Classical OFDM,5.6901984
OFDM,Classical OFDM,6.2007637
OFDM,Classical OFDM,5.699424
OFDM,Classical OFDM,6.1892643
OFDM,Classical OFDM,6.297541
OFDM,Classical OFDM,6.8972588
OFDM,Classical OFDM,5.4292173
OFDM,Classical OFDM,6.375581
OFDM,Classical OFDM,7.35141
OFDM,Classical OFDM,6.9538336
OFDM,Classical OFDM,7.195797
OFDM,Classical OFDM,7.2754197
OFDM,Classical OFDM,5.527811
OFDM,Classical OFDM,7.1663933
OFDM,Classical OFDM,5.3014665
OFDM,Classical OFDM,5.307038
OFDM,Classical OFDM,5.580105
OFDM,Classical OFDM,7.066677
OFDM,Classical OFDM,6.6190963
OFDM,Classical OFDM,7.424738
OFDM,Classical OFDM,5.851182
OFDM,Classical OFDM,6.9236493
OFDM,Classical OFDM,6.763287
OFDM,Classical OFDM,6.5301533
OFDM,Classical OFDM,8.539466
OFDM,Classical OFDM,6.710602
OFDM,Classical OFDM,5.9214334
OFDM,Classical OFDM,7.130412
OFDM,Classical OFDM,6.144084
OFDM,Classical OFDM,6.8993053
OFDM,Classical OFDM,6.581311
OFDM,Classical OFDM,6.7030644
OFDM,Classical OFDM,6.1053066
OFDM,Classical OFDM,5.320854
OFDM,Classical OFDM,6.2956743
OFDM,Classical OFDM,6.3951006
OFDM,Classical OFDM,6.251859
OFDM,Classical OFDM,6.398658
OFDM,Classical OFDM,6.857856
OFDM,Classical OFDM,5.673325
OFDM,Classical OFDM,7.2428155
OFDM,Classical OFDM,7.610265
OFDM,Classical OFDM,7.042762
OFDM,Classical OFDM,5.4619617
OFDM,Classical OFDM,5.2501817
OFDM,Classical OFDM,6.55787
OFDM,Classical OFDM,6.246661
OFDM,Classical OFDM,7.8123813
OFDM,Classical OFDM,7.034951
OFDM,Classical OFDM,5.5667443
OFDM,Classical OFDM,6.131813
OFDM,Classical OFDM,7.4182053
OFDM,Classical OFDM,7.36924
OFDM,Classical OFDM,7.0113606
OFDM,Classical OFDM,6.4439077
OFDM,Classical OFDM,6.7517095
OFDM,Classical OFDM,5.986515
OFDM,Classical OFDM,6.110882
OFDM,Classical OFDM,5.110696
OFDM,Classical OFDM,5.5556197
OFDM,Classical OFDM,6.1153297
OFDM,Classical OFDM,6.4997864
OFDM,Classical OFDM,6.715362
OFDM,Classical OFDM,6.2885866
OFDM,Classical OFDM,7.0052204
OFDM,Classical OFDM,6.2062845
OFDM,Classical OFDM,7.030878
OFDM,Classical OFDM,8.93006
OFDM,Classical OFDM,7.5268106
OFDM,Classical OFDM,6.693025
OFDM,Classical OFDM,6.281572
OFDM,Classical OFDM,7.107864
OFDM,Classical OFDM,6.029079
OFDM,Classical OFDM,6.0947304
OFDM,Classical OFDM,7.871047
OFDM,Classical OFDM,5.6049557
OFDM,Classical OFDM,7.8741417
OFDM,Classical OFDM,6.1744356
OFDM,Classical OFDM,5.285902
OFDM,Classical OFDM,5.4487514
OFDM,Classical OFDM,6.931223
OFDM,Classical OFDM,5.7655535
OFDM,Classical OFDM,7.0839176
OFDM,Classical OFDM,6.900775
OFDM,Classical OFDM,5.888138
OFDM,Classical OFDM,5.860277
OFDM,Classical OFDM,7.5155025
OFDM,Classical OFDM,6.3700337
OFDM,Classical OFDM,7.4082828
OFDM,Classical OFDM,6.5726924
OFDM,Classical OFDM,8.009312
OFDM,Classical OFDM,9.38231
OFDM,Classical OFDM,7.1927195
OFDM,Classical OFDM,7.811012
OFDM,Classical OFDM,5.021182
OFDM,Classical OFDM,6.560435
OFDM,Classical OFDM,6.3505845
OFDM,Classical OFDM,7.182625
OFDM,Classical OFDM,5.9747057
OFDM,Classical OFDM,5.575741
OFDM,Classical OFDM,5.4969263
OFDM,Classical OFDM,4.3136744
OFDM,Classical OFDM,6.108795
OFDM,Classical OFDM,6.303673
OFDM,Classical OFDM,6.3945107
OFDM,Classical OFDM,6.6464205
OFDM,Classical OFDM,6.0671234
OFDM,Classical OFDM,5.7955503
OFDM,Classical OFDM,5.912523
OFDM,Classical OFDM,5.9983487
OFDM,Classical OFDM,5.9968424
OFDM,Classical OFDM,6.914949
OFDM,Classical OFDM,7.1443276
OFDM,Classical OFDM,7.1098275
OFDM,Classical OFDM,6.236351
OFDM,Classical OFDM,5.600695
OFDM,Classical OFDM,6.879103
OFDM,Classical OFDM,5.0357714
OFDM,Classical OFDM,6.2502055
OFDM,Classical OFDM,5.3926926
OFDM,Classical OFDM,8.1536
OFDM,Classical OFDM,6.4039974
OFDM,Classical OFDM,5.3443437
OFDM,Classical OFDM,6.6429987
OFDM,Classical OFDM,7.8819265
OFDM,Classical OFDM,6.2647552
OFDM,Classical OFDM,7.111644
OFDM,Classical OFDM,4.9779625
OFDM,Classical OFDM,7.8447604
OFDM,Classical OFDM,8.087007
OFDM,Classical OFDM,6.209123
OFDM,Classical OFDM,7.3328056
OFDM,Classical OFDM,5.5223794
OFDM,Classical OFDM,6.722855
OFDM,Classical OFDM,6.0458064
OFDM,Classical OFDM,5.45939
OFDM,Classical OFDM,4.905067
OFDM,Classical OFDM,5.861229
OFDM,Classical OFDM,6.3803387
OFDM,Classical OFDM,6.4220695
OFDM,Classical OFDM,6.773384
OFDM,Classical OFDM,6.5078154
OFDM,Classical OFDM,6.745166
OFDM,Classical OFDM,7.8957553
OFDM,Classical OFDM,4.492706
OFDM,Classical OFDM,5.653894
OFDM,Classical OFDM,5.7688694
OFDM,Classical OFDM,5.0450892
OFDM,Classical OFDM,7.0399528
OFDM,Classical OFDM,7.679543
OFDM,Classical OFDM,5.536522
OFDM,Classical OFDM,7.344787
OFDM,Classical OFDM,6.2194023
OFDM,Classical OFDM,5.865066
OFDM,Classical OFDM,6.077624
OFDM,Classical OFDM,8.068856
OFDM,Classical OFDM,7.1819735
OFDM,Classical OFDM,6.5896416
OFDM,Classical OFDM,6.861005
OFDM,Classical OFDM,8.168419
OFDM,Classical OFDM,6.4479547
OFDM,Classical OFDM,6.530599
OFDM,Classical OFDM,6.503892
OFDM,Classical OFDM,6.637437
OFDM,Classical OFDM,5.5195932
OFDM,Classical OFDM,7.1439834
OFDM,Classical OFDM,6.16447
OFDM,Classical OFDM,5.1401715
OFDM,Classical OFDM,7.5088925
OFDM,Classical OFDM,8.237719
OFDM,Classical OFDM,6.2493916
OFDM,Classical OFDM,6.1061473
OFDM,Classical OFDM,6.7407017
OFDM,Classical OFDM,6.508478
OFDM,Classical OFDM,5.6585636
OFDM,Classical OFDM,5.777199
OFDM,Classical OFDM,7.2705145
OFDM,Classical OFDM,7.780591
OFDM,Classical OFDM,6.815143
OFDM,Classical OFDM,7.193919
OFDM,Classical OFDM,4.544848
OFDM,Classical OFDM,9.147149
OFDM,Classical OFDM,6.1256514
OFDM,Classical OFDM,5.9393506
OFDM,Classical OFDM,8.9126
OFDM,Classical OFDM,6.2038717
OFDM,Classical OFDM,6.357134
OFDM,Classical OFDM,5.892546
OFDM,Classical OFDM,7.360833
OFDM,Classical OFDM,7.0485773
OFDM,Classical OFDM,8.626539
OFDM,Classical OFDM,8.178484
OFDM,Classical OFDM,7.0635633
OFDM,Classical OFDM,5.3443146
OFDM,Classical OFDM,6.0078077
OFDM,Classical OFDM,7.392139
OFDM,Classical OFDM,6.7480235
OFDM,Classical OFDM,7.3073874
OFDM,Classical OFDM,6.961181
OFDM,Classical OFDM,6.886787
OFDM,Classical OFDM,6.9532948
OFDM,Classical OFDM,6.5509396
OFDM,Classical OFDM,5.4934416
OFDM,Classical OFDM,6.5066357
OFDM,Classical OFDM,7.5422077
OFDM,Classical OFDM,5.895539
OFDM,Classical OFDM,6.933784
OFDM,Classical OFDM,6.4206862
OFDM,Classical OFDM,7.029663
OFDM,Classical OFDM,7.527545
OFDM,Classical OFDM,7.1611166
OFDM,Classical OFDM,6.9392967
OFDM,Classical OFDM,6.6429305
OFDM,Classical OFDM,5.7523656
OFDM,Classical OFDM,5.918762
OFDM,Classical OFDM,5.512261
OFDM,Classical OFDM,6.0278583
OFDM,Classical OFDM,5.3673735
OFDM,Classical OFDM,6.067564
OFDM,Classical OFDM,5.7779646
OFDM,Classical OFDM,6.9451756
OFDM,Classical OFDM,7.1548843
OFDM,Classical OFDM,7.778555
OFDM,Classical OFDM,6.6241436
OFDM,Classical OFDM,5.8242807
OFDM,Classical OFDM,5.944362
OFDM,Classical OFDM,5.849373
OFDM,Classical OFDM,6.3573213
OFDM,Classical OFDM,5.998481
OFDM,Classical OFDM,7.783639
OFDM,Classical OFDM,5.878999
OFDM,Classical OFDM,6.639229
OFDM,Classical OFDM,6.562997
OFDM,Classical OFDM,7.4441433
OFDM,Classical OFDM,5.7459807
OFDM,Classical OFDM,7.668202
OFDM,Classical OFDM,6.8697352
OFDM,Classical OFDM,7.474742
OFDM,Classical OFDM,6.3010697
OFDM,Classical OFDM,6.2640424
OFDM,Classical OFDM,6.7188063
OFDM,Classical OFDM,7.4249783
OFDM,Classical OFDM,6.860723
OFDM,Classical OFDM,8.167906
OFDM,Classical OFDM,7.0739822
OFDM,Classical OFDM,6.281063
OFDM,Classical OFDM,6.93657
OFDM,Classical OFDM,7.0122976
OFDM,Classical OFDM,5.025607
OFDM,Classical OFDM,7.0581775
OFDM,Classical OFDM,7.295239
OFDM,Classical OFDM,5.2710304
OFDM,Classical OFDM,8.194443
OFDM,Classical OFDM,6.8847094
OFDM,Classical OFDM,5.770607
OFDM,Classical OFDM,5.5499887
OFDM,Classical OFDM,5.584941
OFDM,Classical OFDM,7.3299704
OFDM,Classical OFDM,7.4455786
OFDM,Classical OFDM,7.8457475
OFDM,Classical OFDM,6.269036
OFDM,Classical OFDM,6.472609
OFDM,Classical OFDM,8.602653
OFDM,Classical OFDM,7.4844623
OFDM,Classical OFDM,7.7969003
OFDM,Classical OFDM,8.603589
OFDM,Classical OFDM,7.650683
OFDM,Classical OFDM,6.8812037
OFDM,Classical OFDM,5.7798142
OFDM,Classical OFDM,6.095137
OFDM,Classical OFDM,6.338004
OFDM,Classical OFDM,7.236601
OFDM,Classical OFDM,7.5957623
OFDM,Classical OFDM,6.893842
OFDM,Classical OFDM,6.961031
OFDM,Classical OFDM,6.66534
OFDM,Classical OFDM,6.075097
OFDM,Classical OFDM,5.4168043
OFDM,Classical OFDM,6.981908
OFDM,Classical OFDM,5.8793635
OFDM,Classical OFDM,7.1392655
OFDM,Classical OFDM,4.9804316
OFDM,Classical OFDM,6.2065573
OFDM,Classical OFDM,6.708905
OFDM,Classical OFDM,6.6140966
OFDM,Classical OFDM,6.38434
OFDM,Classical OFDM,5.503307
OFDM,Classical OFDM,9.121229
OFDM,Classical OFDM,6.9987435
OFDM,Classical OFDM,7.4867153
OFDM,Classical OFDM,5.7888703
OFDM,Classical OFDM,6.6713333
OFDM,Classical OFDM,6.7586718
OFDM,Classical OFDM,7.656996
OFDM,Classical OFDM,6.3853483
OFDM,Classical OFDM,6.151467
OFDM,Classical OFDM,7.1717863
OFDM,Classical OFDM,6.8272457
OFDM,Classical OFDM,7.450424
OFDM,Classical OFDM,5.947681
OFDM,Classical OFDM,6.404319
OFDM,Classical OFDM,7.979329
OFDM,Classical OFDM,7.3634887
OFDM,Classical OFDM,6.89543
OFDM,Classical OFDM,6.3633447
OFDM,Classical OFDM,7.4085646
OFDM,Classical OFDM,6.93152
OFDM,Classical OFDM,5.5305595
OFDM,Classical OFDM,9.175173
OFDM,Classical OFDM,5.8871174
OFDM,Classical OFDM,6.7137003
OFDM,Classical OFDM,7.4805307
OFDM,Classical OFDM,5.574402
OFDM,Classical OFDM,5.995489
OFDM,Classical OFDM,6.076121
OFDM,Classical OFDM,6.3030057
OFDM,Classical OFDM,5.569645
OFDM,Classical OFDM,6.5446377
OFDM,Classical OFDM,6.543029
OFDM,Classical OFDM,6.905579
OFDM,Classical OFDM,7.6391735
OFDM,Classical OFDM,6.524719
OFDM,Classical OFDM,8.29726
OFDM,Classical OFDM,4.884934
OFDM,Classical OFDM,5.725338
OFDM,Classical OFDM,5.6322575
OFDM,Classical OFDM,6.3866014
OFDM,Classical OFDM,8.502833
OFDM,Classical OFDM,6.553622
OFDM,Classical OFDM,5.7727613
OFDM,Classical OFDM,6.6566076
OFDM,Classical OFDM,6.8541284
OFDM,Classical OFDM,6.413915
OFDM,Classical OFDM,6.8423223
OFDM,Classical OFDM,6.2716045
OFDM,Classical OFDM,7.5076904
OFDM,Classical OFDM,6.023643
OFDM,Classical OFDM,6.046014
