method,method_label,eps,ref_real,ref_imag,est_real,est_imag
OFDM,Classical OFDM,0.0,-0.94868326,-0.94868326,-0.97328925,-0.99867254
OFDM,Classical OFDM,0.0,-0.94868326,0.94868326,-0.9269084,0.896629
OFDM,Classical OFDM,0.0,-0.94868326,0.94868326,-1.0497965,0.977065
OFDM,Classical OFDM,0.0,0.31622776,0.94868326,0.45059365,0.9601803
OFDM,Classical OFDM,0.0,0.94868326,-0.94868326,0.88764817,-1.0564034
OFDM,Classical OFDM,0.0,0.94868326,0.94868326,0.7304961,0.9379695
OFDM,Classical OFDM,0.0,-0.31622776,-0.94868326,-0.3014265,-0.8964709
OFDM,Classical OFDM,0.0,0.31622776,0.94868326,0.15681815,0.88686585
OFDM,Classical OFDM,0.0,-0.31622776,0.31622776,-0.22348267,0.10652575
OFDM,Classical OFDM,0.0,0.31622776,-0.94868326,0.31168163,-0.978214
OFDM,Classical OFDM,0.0,-0.94868326,0.31622776,-0.9806088,0.40919483
OFDM,Classical OFDM,0.0,-0.31622776,-0.31622776,-0.26961732,-0.30253363
OFDM,Classical OFDM,0.0,-0.31622776,-0.31622776,-0.18452087,-0.31864706
OFDM,Classical OFDM,0.0,0.94868326,0.31622776,0.989799,0.29453567
OFDM,Classical OFDM,0.0,0.31622776,0.31622776,0.2461834,0.31121022
OFDM,Classical OFDM,0.0,-0.94868326,0.31622776,-0.9697692,0.2354536
OFDM,Classical OFDM,0.0,0.31622776,0.31622776,0.29213914,0.27215844
OFDM,Classical OFDM,0.0,-0.94868326,-0.94868326,-0.92420167,-0.8563906
OFDM,Classical OFDM,0.0,-0.31622776,0.94868326,-0.22618693,0.8585119
OFDM,Classical OFDM,0.0,-0.94868326,0.94868326,-0.9899446,1.1306593
OFDM,Classical OFDM,0.0,-0.94868326,-0.31622776,-1.082009,-0.25089863
OFDM,Classical OFDM,0.0,0.94868326,-0.94868326,0.91593146,-0.9550615
OFDM,Classical OFDM,0.0,0.31622776,-0.31622776,0.26027268,-0.27247176
OFDM,Classical OFDM,0.0,-0.31622776,-0.31622776,-0.16458774,-0.28903145
OFDM,Classical OFDM,0.0,0.31622776,-0.94868326,0.31729192,-0.7998201
OFDM,Classical OFDM,0.0,0.94868326,-0.31622776,0.9551577,-0.40832034
OFDM,Classical OFDM,0.0,-0.94868326,-0.94868326,-0.89344764,-1.0331755
OFDM,Classical OFDM,0.0,-0.31622776,0.94868326,-0.38375652,0.9932147
OFDM,Classical OFDM,0.0,0.94868326,-0.94868326,1.0822803,-1.0164807
OFDM,Classical OFDM,0.0,-0.94868326,0.94868326,-0.8612442,0.8882764
OFDM,Classical OFDM,0.0,0.31622776,0.94868326,0.29330963,0.8360805
OFDM,Classical OFDM,0.0,0.94868326,0.31622776,0.9725812,0.34049544
OFDM,Classical OFDM,0.0,0.31622776,0.31622776,0.34440628,0.35251036
OFDM,Classical OFDM,0.0,0.94868326,0.94868326,0.87441623,0.98998964
OFDM,Classical OFDM,0.0,0.94868326,-0.31622776,0.80153805,-0.21979389
OFDM,Classical OFDM,0.0,0.31622776,0.31622776,0.3278974,0.4687618
OFDM,Classical OFDM,0.0,0.94868326,-0.94868326,0.95162714,-0.89908224
OFDM,Classical OFDM,0.0,0.31622776,0.31622776,0.3322885,0.27411014
OFDM,Classical OFDM,0.0,-0.31622776,0.94868326,-0.40050358,0.9705639
OFDM,Classical OFDM,0.0,-0.94868326,0.94868326,-1.0040634,1.1851907
OFDM,Classical OFDM,0.0,0.31622776,-0.94868326,0.3478455,-0.9723091
OFDM,Classical OFDM,0.0,-0.94868326,-0.94868326,-0.827981,-0.882387
OFDM,Classical OFDM,0.0,-0.31622776,0.94868326,-0.26566094,0.85634494
OFDM,Classical OFDM,0.0,0.31622776,0.94868326,0.2285198,0.9535698
OFDM,Classical OFDM,0.0,-0.31622776,-0.94868326,-0.39781013,-1.0109322
OFDM,Classical OFDM,0.0,-0.31622776,-0.31622776,-0.4216908,-0.320855
OFDM,Classical OFDM,0.0,0.31622776,0.94868326,0.4300265,0.9076109
OFDM,Classical OFDM,0.0,-0.94868326,0.94868326,-0.83230335,0.801171
OFDM,Classical OFDM,0.0,0.31622776,0.94868326,0.30294323,0.9855804
OFDM,Classical OFDM,0.0,-0.31622776,0.31622776,-0.31600404,0.3750345
OFDM,Classical OFDM,0.0,-0.94868326,-0.94868326,-0.87585354,-0.9161404
OFDM,Classical OFDM,0.0,0.94868326,0.94868326,0.81781393,1.0456915
OFDM,Classical OFDM,0.0,-0.94868326,-0.31622776,-0.93773866,-0.33647776
OFDM,Classical OFDM,0.0,-0.94868326,0.94868326,-1.0882076,0.82095546
OFDM,Classical OFDM,0.0,0.31622776,0.94868326,0.28487188,0.9201579
OFDM,Classical OFDM,0.0,-0.31622776,-0.31622776,-0.3367063,-0.32618436
OFDM,Classical OFDM,0.0,0.94868326,0.94868326,1.005552,0.9224482
OFDM,Classical OFDM,0.0,0.94868326,0.94868326,0.8928963,0.8147531
OFDM,Classical OFDM,0.0,-0.94868326,0.94868326,-0.8039565,0.8914334
OFDM,Classical OFDM,0.0,0.94868326,-0.31622776,1.0769995,-0.4221839
OFDM,Classical OFDM,0.0,0.31622776,-0.94868326,0.46831754,-0.83997846
OFDM,Classical OFDM,0.0,-0.31622776,0.94868326,-0.253126,0.8983224
OFDM,Classical OFDM,0.0,-0.31622776,-0.94868326,-0.21496245,-0.8915138
OFDM,Classical OFDM,0.0,-0.94868326,-0.31622776,-0.86742884,-0.35141504
OFDM,Classical OFDM,0.0,-0.31622776,0.31622776,-0.10883981,0.19241795
OFDM,Classical OFDM,0.0,-0.94868326,0.31622776,-0.8557216,0.31771305
OFDM,Classical OFDM,0.0,-0.31622776,0.31622776,-0.32397363,0.3762641
OFDM,Classical OFDM,0.0,-0.31622776,0.94868326,-0.19099677,1.005368
OFDM,Classical OFDM,0.0,-0.94868326,-0.94868326,-1.0687394,-1.0249149
OFDM,Classical OFDM,0.0,0.31622776,-0.94868326,0.42940646,-1.1440241
OFDM,Classical OFDM,0.0,0.31622776,0.94868326,0.23410797,1.0068405
OFDM,Classical OFDM,0.0,-0.94868326,-0.31622776,-1.0357896,-0.31775078
OFDM,Classical OFDM,0.0,-0.94868326,0.31622776,-0.94034076,0.15024848
OFDM,Classical OFDM,0.0,0.94868326,0.31622776,0.9335769,0.2964931
OFDM,Classical OFDM,0.0,-0.94868326,0.94868326,-0.9583469,0.9660182
OFDM,Classical OFDM,0.0,0.31622776,-0.94868326,0.30500755,-0.9505162
OFDM,Classical OFDM,0.0,0.94868326,0.31622776,0.92083085,0.41970176
OFDM,Classical OFDM,0.0,-0.31622776,-0.94868326,-0.30024984,-0.9561068
OFDM,Classical OFDM,0.0,0.94868326,0.31622776,1.0009198,0.40388173
OFDM,Classical OFDM,0.0,-0.94868326,0.31622776,-1.0100728,0.25233558
OFDM,Classical OFDM,0.0,-0.94868326,0.94868326,-0.9117067,0.9865052
OFDM,Classical OFDM,0.0,0.31622776,-0.94868326,0.27628127,-0.8707616
OFDM,Classical OFDM,0.0,0.31622776,0.31622776,0.1770134,0.24399519
OFDM,Classical OFDM,0.0,-0.94868326,-0.94868326,-1.1733685,-0.9249871
OFDM,Classical OFDM,0.0,0.31622776,0.31622776,0.39750856,0.44121328
OFDM,Classical OFDM,0.0,0.31622776,-0.94868326,0.2985959,-0.9724697
OFDM,Classical OFDM,0.0,-0.94868326,0.31622776,-0.789028,0.30576497
OFDM,Classical OFDM,0.0,-0.31622776,-0.31622776,-0.30685243,-0.4958389
OFDM,Classical OFDM,0.0,0.31622776,-0.94868326,0.31307924,-1.0038221
OFDM,Classical OFDM,0.0,0.31622776,-0.94868326,0.41488025,-0.996573
OFDM,Classical OFDM,0.0,-0.94868326,0.31622776,-1.0100504,0.42466718
OFDM,Classical OFDM,0.0,-0.31622776,-0.31622776,-0.371934,-0.27754116
OFDM,Classical OFDM,0.0,-0.31622776,0.31622776,-0.3843986,0.34892318
OFDM,Classical OFDM,0.0,-0.31622776,-0.94868326,-0.39494443,-1.0032393
OFDM,Classical OFDM,0.0,0.31622776,0.31622776,0.33047748,0.3300095
OFDM,Classical OFDM,0.0,-0.94868326,-0.31622776,-0.7955093,-0.24026147
OFDM,Classical OFDM,0.0,-0.31622776,-0.31622776,-0.3502959,-0.21468598
OFDM,Classical OFDM,0.0,0.31622776,0.31622776,0.40084854,0.35876754
OFDM,Classical OFDM,0.0,0.31622776,-0.31622776,0.18242794,-0.24284643
OFDM,Classical OFDM,0.0,-0.94868326,0.94868326,-1.0104878,0.93858874
OFDM,Classical OFDM,0.0,-0.31622776,-0.94868326,-0.31772342,-0.97652316
OFDM,Classical OFDM,0.0,-0.94868326,-0.31622776,-0.7992616,-0.26529288
OFDM,Classical OFDM,0.0,0.94868326,-0.31622776,1.0823953,-0.28260785
OFDM,Classical OFDM,0.0,0.94868326,-0.31622776,0.9669017,-0.25913158
OFDM,Classical OFDM,0.0,0.31622776,0.31622776,0.39370012,0.33733162
OFDM,Classical OFDM,0.0,0.31622776,0.31622776,0.36051005,0.47794622
OFDM,Classical OFDM,0.0,0.31622776,-0.94868326,0.40845975,-0.89560246
OFDM,Classical OFDM,0.0,0.94868326,0.94868326,0.8345029,0.95360386
OFDM,Classical OFDM,0.0,-0.31622776,-0.94868326,-0.350137,-0.9930164
OFDM,Classical OFDM,0.0,0.31622776,0.31622776,0.23261976,0.33202365
OFDM,Classical OFDM,0.0,0.94868326,0.94868326,0.94357324,0.9081817
OFDM,Classical OFDM,0.0,0.31622776,0.94868326,0.20241112,0.9954417
OFDM,Classical OFDM,0.0,-0.31622776,0.31622776,-0.29935202,0.20915255
OFDM,Classical OFDM,0.0,0.94868326,0.31622776,0.882188,0.26864794
OFDM,Classical OFDM,0.0,0.31622776,-0.31622776,0.26625526,-0.330744
OFDM,Classical OFDM,0.0,-0.94868326,0.31622776,-0.90400517,0.42621514
OFDM,Classical OFDM,0.0,0.94868326,0.94868326,0.95432514,0.90317446
OFDM,Classical OFDM,0.0,-0.94868326,0.31622776,-0.8997404,0.4293801
OFDM,Classical OFDM,0.0,0.31622776,-0.31622776,0.3262424,-0.3796392
OFDM,Classical OFDM,0.0,-0.31622776,0.94868326,-0.38685796,0.84384876
OFDM,Classical OFDM,0.0,-0.31622776,0.31622776,-0.42707634,0.2381849
OFDM,Classical OFDM,0.0,-0.31622776,0.94868326,-0.33147147,0.9704025
OFDM,Classical OFDM,0.0,-0.31622776,-0.31622776,-0.5108762,-0.39826772
OFDM,Classical OFDM,0.0,0.94868326,0.31622776,0.9941093,0.33430836
OFDM,Classical OFDM,0.0,-0.31622776,0.31622776,-0.21857065,0.25831148
OFDM,Classical OFDM,0.0,0.31622776,0.31622776,0.34961575,0.34198412
OFDM,Classical OFDM,0.0,0.94868326,0.31622776,0.9188542,0.4439996
OFDM,Classical OFDM,0.0,0.31622776,-0.94868326,0.32506192,-0.94081366
OFDM,Classical OFDM,0.0,-0.94868326,0.31622776,-0.94719076,0.266922
OFDM,Classical OFDM,0.0,0.31622776,-0.31622776,0.44935426,-0.6045548
OFDM,Classical OFDM,0.0,-0.94868326,0.94868326,-0.8537942,0.9624739
OFDM,Classical OFDM,0.0,0.94868326,-0.31622776,0.85138327,-0.28811228
OFDM,Classical OFDM,0.0,-0.31622776,0.94868326,-0.22352922,1.0670073
OFDM,Classical OFDM,0.0,-0.31622776,-0.31622776,-0.253993,-0.30321497
OFDM,Classical OFDM,0.0,-0.31622776,0.94868326,-0.3361309,1.0246584
OFDM,Classical OFDM,0.0,-0.94868326,0.94868326,-0.83626854,0.7881549
OFDM,Classical OFDM,0.0,-0.31622776,0.31622776,-0.4394251,0.26620644
OFDM,Classical OFDM,0.0,-0.31622776,0.31622776,-0.49333724,0.3394788
OFDM,Classical OFDM,0.0,0.31622776,0.94868326,0.21003467,0.80983084
OFDM,Classical OFDM,0.0,-0.31622776,-0.94868326,-0.3295101,-0.8633672
OFDM,Classical OFDM,0.0,0.94868326,0.31622776,0.85486203,0.29694986
OFDM,Classical OFDM,0.0,-0.94868326,-0.31622776,-0.8395351,-0.38171723
OFDM,Classical OFDM,0.0,0.94868326,-0.31622776,0.9203574,-0.2289932
OFDM,Classical OFDM,0.0,0.94868326,0.94868326,1.0641108,0.86527056
OFDM,Classical OFDM,0.0,-0.94868326,-0.31622776,-0.90442705,-0.37432456
OFDM,Classical OFDM,0.0,0.94868326,0.31622776,0.89933145,0.35634074
OFDM,Classical OFDM,0.0,-0.94868326,-0.94868326,-1.0680397,-0.89455783
OFDM,Classical OFDM,0.0,0.31622776,-0.94868326,0.3163167,-0.9149811
OFDM,Classical OFDM,0.0,0.94868326,0.94868326,1.1424308,0.970182
OFDM,Classical OFDM,0.0,0.94868326,-0.31622776,1.0534284,-0.2797722
OFDM,Classical OFDM,0.0,-0.31622776,0.31622776,-0.24269566,0.24478185
OFDM,Classical OFDM,0.0,-0.94868326,-0.31622776,-0.8493347,-0.35413894
OFDM,Classical OFDM,0.0,-0.94868326,0.31622776,-0.86478585,0.36010787
OFDM,Classical OFDM,0.0,-0.31622776,0.94868326,-0.3132087,1.0866231
OFDM,Classical OFDM,0.0,-0.94868326,-0.31622776,-0.92530614,-0.3087991
OFDM,Classical OFDM,0.0,0.31622776,-0.31622776,0.4666197,-0.26203597
OFDM,Classical OFDM,0.0,0.31622776,-0.31622776,0.39713743,-0.33252415
OFDM,Classical OFDM,0.0,-0.31622776,0.31622776,-0.2804664,0.23227867
OFDM,Classical OFDM,0.0,0.94868326,-0.94868326,0.8475284,-1.0437269
OFDM,Classical OFDM,0.0,0.94868326,-0.94868326,0.85614157,-0.9018838
OFDM,Classical OFDM,0.0,0.94868326,-0.31622776,1.00709,-0.33372146
OFDM,Classical OFDM,0.0,-0.94868326,0.94868326,-1.066817,1.04309
OFDM,Classical OFDM,0.0,0.94868326,-0.31622776,0.9729506,-0.36977327
OFDM,Classical OFDM,0.0,0.94868326,-0.31622776,0.8280027,-0.23988983
OFDM,Classical OFDM,0.0,0.94868326,0.94868326,0.80474037,0.8765983
OFDM,Classical OFDM,0.0,0.31622776,0.31622776,0.35861605,0.4769777
OFDM,Classical OFDM,0.0,-0.31622776,0.31622776,-0.41279137,0.14767462
OFDM,Classical OFDM,0.0,-0.31622776,-0.94868326,-0.30418962,-1.0124881
OFDM,Classical OFDM,0.0,0.31622776,0.31622776,0.43226665,0.27069402
OFDM,Classical OFDM,0.0,0.94868326,0.31622776,0.96640986,0.2812413
OFDM,Classical OFDM,0.0,-0.94868326,-0.31622776,-1.0073047,-0.3431979
OFDM,Classical OFDM,0.0,-0.94868326,-0.94868326,-1.0165735,-1.0493324
OFDM,Classical OFDM,0.0,-0.31622776,0.31622776,-0.26962775,0.2984818
OFDM,Classical OFDM,0.0,0.31622776,-0.94868326,0.36714765,-0.84882414
OFDM,Classical OFDM,0.0,-0.94868326,-0.31622776,-0.95884526,-0.34419328
OFDM,Classical OFDM,0.0,0.31622776,-0.94868326,0.39667934,-1.061662
OFDM,Classical OFDM,0.0,-0.31622776,-0.31622776,-0.29063994,-0.23983078
OFDM,Classical OFDM,0.0,-0.94868326,0.31622776,-0.94801676,0.41772518
OFDM,Classical OFDM,0.0,-0.94868326,0.31622776,-0.8857899,0.27359718
OFDM,Classical OFDM,0.0,0.94868326,0.31622776,1.0265086,0.2641537
OFDM,Classical OFDM,0.0,-0.31622776,0.94868326,-0.34129983,0.92931044
OFDM,Classical OFDM,0.0,-0.31622776,-0.94868326,-0.29048532,-0.94989973
OFDM,Classical OFDM,0.0,-0.94868326,-0.31622776,-0.85129577,-0.36019963
OFDM,Classical OFDM,0.0,0.94868326,-0.94868326,1.0906376,-1.0605646
OFDM,Classical OFDM,0.0,0.31622776,-0.94868326,0.20527977,-0.8779472
OFDM,Classical OFDM,0.0,-0.94868326,-0.31622776,-0.8357673,-0.31503728
OFDM,Classical OFDM,0.0,-0.94868326,0.94868326,-0.94790256,0.96289325
OFDM,Classical OFDM,0.0,0.94868326,0.31622776,0.994238,0.23331219
OFDM,Classical OFDM,0.0,-0.31622776,-0.94868326,-0.3067838,-1.1217433
OFDM,Classical OFDM,0.0,-0.31622776,-0.31622776,-0.3998105,-0.35388878
OFDM,Classical OFDM,0.0,0.31622776,-0.94868326,0.37244907,-0.90843296
OFDM,Classical OFDM,0.0,0.94868326,-0.94868326,0.62673837,-1.0028383
OFDM,Classical OFDM,0.0,-0.94868326,0.94868326,-0.92147195,0.9988201
OFDM,Classical OFDM,0.0,0.31622776,-0.31622776,0.33659714,-0.44251359
OFDM,Classical OFDM,0.0,-0.31622776,-0.94868326,-0.47225896,-0.9282316
OFDM,Classical OFDM,0.0,-0.31622776,-0.94868326,-0.25079918,-0.90966773
OFDM,Classical OFDM,0.0,-0.94868326,-0.94868326,-0.97265124,-1.0081791
OFDM,Classical OFDM,0.0,0.31622776,-0.31622776,0.29624602,-0.3354525
OFDM,Classical OFDM,0.0,-0.31622776,0.31622776,-0.40040544,0.2370892
OFDM,Classical OFDM,0.0,-0.31622776,-0.31622776,-0.31749898,-0.3862565
OFDM,Classical OFDM,0.0,0.94868326,0.94868326,0.9579277,1.0347646
OFDM,Classical OFDM,0.0,-0.31622776,0.94868326,-0.34295154,1.0047067
OFDM,Classical OFDM,0.0,-0.31622776,0.31622776,-0.27052346,0.38964954
OFDM,Classical OFDM,0.0,-0.94868326,0.94868326,-0.967011,0.98118246
OFDM,Classical OFDM,0.0,0.31622776,-0.94868326,0.34501964,-0.98888004
OFDM,Classical OFDM,0.0,-0.94868326,0.94868326,-0.9397203,0.8384666
OFDM,Classical OFDM,0.0,-0.31622776,-0.31622776,-0.18803477,-0.42173502
OFDM,Classical OFDM,0.0,-0.94868326,-0.31622776,-0.7311548,-0.28561348
