method,method_label,eps,ref_real,ref_imag,est_real,est_imag
OFDM,Classical OFDM,0.0,-0.94868326,0.94868326,-1.0799224,1.0210247
OFDM,Classical OFDM,0.0,-0.94868326,-0.94868326,-0.8709491,-1.0610466
OFDM,Classical OFDM,0.0,0.31622776,0.31622776,0.41160485,0.34003493
OFDM,Classical OFDM,0.0,-0.31622776,0.94868326,-0.4230127,1.1795362
OFDM,Classical OFDM,0.0,0.94868326,-0.94868326,0.995184,-0.9297143
OFDM,Classical OFDM,0.0,-0.94868326,-0.94868326,-0.916256,-0.88411146
OFDM,Classical OFDM,0.0,-0.31622776,0.31622776,-0.22298658,0.32914716
OFDM,Classical OFDM,0.0,-0.94868326,-0.94868326,-0.97242725,-1.0580235
OFDM,Classical OFDM,0.0,0.94868326,0.31622776,1.0270168,0.32408038
OFDM,Classical OFDM,0.0,0.31622776,0.94868326,0.1669438,0.91130894
OFDM,Classical OFDM,0.0,-0.31622776,0.94868326,-0.32439637,0.9835095
OFDM,Classical OFDM,0.0,-0.94868326,-0.94868326,-0.9868561,-0.9283211
OFDM,Classical OFDM,0.0,0.31622776,-0.31622776,0.2807946,-0.27077624
OFDM,Classical OFDM,0.0,0.94868326,-0.31622776,0.837995,-0.2902101
OFDM,Classical OFDM,0.0,-0.94868326,0.31622776,-0.9651878,0.196245
OFDM,Classical OFDM,0.0,0.94868326,0.31622776,0.88577056,0.34694347
OFDM,Classical OFDM,0.0,-0.94868326,0.94868326,-1.0326381,0.97977924
OFDM,Classical OFDM,0.0,-0.94868326,0.94868326,-0.80730164,0.93151206
OFDM,Classical OFDM,0.0,-0.94868326,0.31622776,-0.8921718,0.33206868
OFDM,Classical OFDM,0.0,0.94868326,0.31622776,1.0246502,0.15145966
OFDM,Classical OFDM,0.0,0.94868326,-0.31622776,1.1082432,-0.41790196
OFDM,Classical OFDM,0.0,0.94868326,-0.94868326,0.8780495,-0.83083546
OFDM,Classical OFDM,0.0,0.31622776,-0.94868326,0.46177253,-0.9633566
OFDM,Classical OFDM,0.0,0.94868326,0.94868326,0.9942101,0.94560534
OFDM,Classical OFDM,0.0,-0.31622776,-0.94868326,-0.26829898,-0.7631932
OFDM,Classical OFDM,0.0,0.31622776,0.94868326,0.3584179,0.8719067
OFDM,Classical OFDM,0.0,-0.31622776,0.31622776,-0.444554,0.19790424
OFDM,Classical OFDM,0.0,-0.31622776,0.94868326,-0.21906112,0.8138997
OFDM,Classical OFDM,0.0,-0.94868326,0.31622776,-1.0925508,0.284362
OFDM,Classical OFDM,0.0,0.31622776,-0.31622776,0.38199523,-0.31950602
OFDM,Classical OFDM,0.0,-0.31622776,-0.31622776,-0.05920437,-0.4536575
OFDM,Classical OFDM,0.0,0.94868326,0.31622776,1.0437158,0.25588846
OFDM,Classical OFDM,0.0,-0.94868326,0.94868326,-0.9410947,0.90764546
OFDM,Classical OFDM,0.0,0.31622776,-0.94868326,0.4010836,-0.8910215
OFDM,Classical OFDM,0.0,-0.31622776,0.31622776,-0.25222114,0.32721075
OFDM,Classical OFDM,0.0,0.94868326,-0.31622776,1.0942134,-0.46813536
OFDM,Classical OFDM,0.0,0.31622776,0.31622776,0.24778631,0.48569503
OFDM,Classical OFDM,0.0,0.94868326,-0.94868326,0.9546187,-1.0112064
OFDM,Classical OFDM,0.0,0.31622776,0.94868326,0.1742686,1.1944649
OFDM,Classical OFDM,0.0,0.94868326,0.31622776,1.0129101,0.3949499
OFDM,Classical OFDM,0.0,0.94868326,-0.31622776,0.841595,-0.27489188
OFDM,Classical OFDM,0.0,0.94868326,0.31622776,1.0105832,0.28033665
OFDM,Classical OFDM,0.0,0.31622776,-0.94868326,0.39284292,-1.0168331
OFDM,Classical OFDM,0.0,-0.31622776,-0.94868326,-0.28553456,-0.8792734
OFDM,Classical OFDM,0.0,-0.31622776,0.31622776,-0.2681826,0.27224967
OFDM,Classical OFDM,0.0,0.31622776,-0.94868326,0.26385096,-0.9649628
OFDM,Classical OFDM,0.0,-0.31622776,0.31622776,-0.32199928,0.42004812
OFDM,Classical OFDM,0.0,-0.31622776,-0.31622776,-0.4191285,-0.47803068
OFDM,Classical OFDM,0.0,0.94868326,0.31622776,0.806321,0.21496195
OFDM,Classical OFDM,0.0,-0.31622776,-0.31622776,-0.1831997,-0.15199372
OFDM,Classical OFDM,0.0,0.31622776,-0.31622776,0.21390836,-0.31689343
OFDM,Classical OFDM,0.0,-0.31622776,-0.94868326,-0.45095757,-1.016278
OFDM,Classical OFDM,0.0,-0.94868326,-0.94868326,-0.95472693,-0.9789273
OFDM,Classical OFDM,0.0,0.94868326,-0.31622776,0.8702935,-0.3933671
OFDM,Classical OFDM,0.0,-0.31622776,0.94868326,-0.25824055,0.860805
OFDM,Classical OFDM,0.0,0.94868326,-0.94868326,0.90468395,-0.86802566
OFDM,Classical OFDM,0.0,0.94868326,0.94868326,0.97104913,0.95920646
OFDM,Classical OFDM,0.0,-0.94868326,-0.31622776,-0.9611715,-0.25554618
OFDM,Classical OFDM,0.0,-0.31622776,-0.94868326,-0.48542702,-0.95855075
OFDM,Classical OFDM,0.0,-0.94868326,0.31622776,-0.9643698,0.3355551
OFDM,Classical OFDM,0.0,0.31622776,0.94868326,0.3504359,0.6931132
OFDM,Classical OFDM,0.0,-0.31622776,0.94868326,-0.3737995,0.93361455
OFDM,Classical OFDM,0.0,-0.94868326,-0.94868326,-1.0216404,-1.0518792
OFDM,Classical OFDM,0.0,0.31622776,-0.94868326,0.34769547,-1.0176768
OFDM,Classical OFDM,0.0,-0.94868326,0.94868326,-1.0018289,0.90353614
OFDM,Classical OFDM,0.0,0.94868326,-0.94868326,0.8286494,-1.0484604
OFDM,Classical OFDM,0.0,-0.94868326,-0.31622776,-1.0038437,-0.23644592
OFDM,Classical OFDM,0.0,-0.31622776,0.31622776,-0.28280365,0.36159134
OFDM,Classical OFDM,0.0,0.94868326,-0.31622776,0.9060645,-0.44614172
OFDM,Classical OFDM,0.0,0.94868326,0.94868326,0.99134517,0.79966843
OFDM,Classical OFDM,0.0,0.31622776,-0.31622776,0.39849886,-0.32428765
OFDM,Classical OFDM,0.0,-0.31622776,-0.94868326,-0.29458886,-0.7856117
OFDM,Classical OFDM,0.0,0.94868326,0.31622776,0.9498292,0.49695152
OFDM,Classical OFDM,0.0,0.94868326,-0.31622776,0.8794006,-0.33897603
OFDM,Classical OFDM,0.0,-0.94868326,-0.94868326,-0.9420708,-0.9129348
OFDM,Classical OFDM,0.0,-0.94868326,-0.31622776,-0.8461126,-0.3163425
OFDM,Classical OFDM,0.0,0.31622776,-0.94868326,0.3394885,-1.0017807
OFDM,Classical OFDM,0.0,-0.94868326,-0.94868326,-0.8365257,-1.0308591
OFDM,Classical OFDM,0.0,-0.94868326,0.31622776,-1.0127208,0.13930702
OFDM,Classical OFDM,0.0,0.94868326,-0.31622776,1.0415279,-0.2930681
OFDM,Classical OFDM,0.0,0.31622776,-0.31622776,0.2068707,-0.2968805
OFDM,Classical OFDM,0.0,-0.31622776,0.31622776,-0.25311884,0.29071602
OFDM,Classical OFDM,0.0,0.31622776,0.31622776,0.27345547,0.412926
OFDM,Classical OFDM,0.0,-0.94868326,0.94868326,-0.85862935,0.8591759
OFDM,Classical OFDM,0.0,-0.94868326,0.94868326,-1.0561137,0.9780595
OFDM,Classical OFDM,0.0,-0.31622776,0.31622776,-0.47105116,0.29862744
OFDM,Classical OFDM,0.0,0.94868326,0.31622776,0.9391804,0.38302088
OFDM,Classical OFDM,0.0,-0.31622776,-0.94868326,-0.25732762,-0.84370244
OFDM,Classical OFDM,0.0,0.31622776,-0.31622776,0.18892711,-0.6101674
OFDM,Classical OFDM,0.0,-0.94868326,-0.31622776,-0.87946016,-0.34416747
OFDM,Classical OFDM,0.0,-0.31622776,0.94868326,-0.31144834,0.98599917
OFDM,Classical OFDM,0.0,-0.31622776,-0.31622776,-0.39574015,-0.34066644
OFDM,Classical OFDM,0.0,-0.94868326,0.31622776,-1.039298,0.4787804
OFDM,Classical OFDM,0.0,0.94868326,0.94868326,0.94819283,1.0345993
OFDM,Classical OFDM,0.0,-0.31622776,-0.31622776,-0.27100778,-0.309277
OFDM,Classical OFDM,0.0,-0.31622776,-0.31622776,-0.38903657,-0.25631058
OFDM,Classical OFDM,0.0,0.94868326,-0.31622776,0.8895745,-0.34075114
OFDM,Classical OFDM,0.0,0.94868326,-0.31622776,1.0792476,-0.40394914
OFDM,Classical OFDM,0.0,-0.31622776,-0.31622776,-0.19008154,-0.24515077
OFDM,Classical OFDM,0.0,0.31622776,-0.31622776,0.28045648,-0.2784351
OFDM,Classical OFDM,0.0,0.31622776,0.31622776,0.15688759,0.18195216
OFDM,Classical OFDM,0.0,0.94868326,0.94868326,0.8388774,0.8739354
OFDM,Classical OFDM,0.0,0.94868326,-0.31622776,1.0297306,-0.31049067
OFDM,Classical OFDM,0.0,0.31622776,-0.31622776,0.2797557,-0.27636385
OFDM,Classical OFDM,0.0,0.31622776,-0.94868326,0.3542319,-1.0141559
OFDM,Classical OFDM,0.0,-0.31622776,-0.94868326,-0.26279664,-0.91787964
OFDM,Classical OFDM,0.0,-0.31622776,0.94868326,-0.47491667,0.8797822
OFDM,Classical OFDM,0.0,0.94868326,-0.31622776,0.95663834,-0.3247324
OFDM,Classical OFDM,0.0,0.31622776,0.94868326,0.2927301,0.8722389
OFDM,Classical OFDM,0.0,0.94868326,0.94868326,1.1041301,0.9022668
OFDM,Classical OFDM,0.0,-0.94868326,0.31622776,-0.9601526,0.24171093
OFDM,Classical OFDM,0.0,0.94868326,-0.94868326,0.8302207,-0.9669371
OFDM,Classical OFDM,0.0,0.31622776,-0.94868326,0.3225119,-0.98315793
OFDM,Classical OFDM,0.0,0.31622776,0.31622776,0.26139382,0.23829849
OFDM,Classical OFDM,0.0,0.94868326,0.94868326,0.8490441,1.0645419
OFDM,Classical OFDM,0.0,-0.94868326,0.31622776,-0.9380046,0.4332882
OFDM,Classical OFDM,0.0,0.31622776,0.94868326,0.3272151,1.0292072
OFDM,Classical OFDM,0.0,0.94868326,-0.31622776,1.0128624,-0.26939118
OFDM,Classical OFDM,0.0,0.94868326,-0.94868326,0.86819154,-1.0432355
OFDM,Classical OFDM,0.0,0.31622776,0.31622776,0.32146102,0.35481778
OFDM,Classical OFDM,0.0,-0.31622776,-0.94868326,-0.29773206,-1.0931789
OFDM,Classical OFDM,0.0,-0.94868326,-0.94868326,-0.87922394,-1.0278482
OFDM,Classical OFDM,0.0,-0.94868326,-0.94868326,-0.9269985,-0.9791388
OFDM,Classical OFDM,0.0,-0.94868326,0.31622776,-0.9537574,0.33809242
OFDM,Classical OFDM,0.0,-0.31622776,-0.31622776,-0.45394415,-0.11890652
OFDM,Classical OFDM,0.0,0.31622776,-0.94868326,0.2525661,-0.94694513
OFDM,Classical OFDM,0.0,0.94868326,-0.31622776,0.8891026,-0.31469873
OFDM,Classical OFDM,0.0,0.94868326,0.94868326,0.88176465,0.9247448
OFDM,Classical OFDM,0.0,0.94868326,0.94868326,0.94636214,0.84869385
OFDM,Classical OFDM,0.0,-0.31622776,-0.94868326,-0.22488165,-0.8919118
OFDM,Classical OFDM,0.0,-0.31622776,-0.94868326,-0.37765414,-0.9185538
OFDM,Classical OFDM,0.0,-0.94868326,-0.94868326,-0.9540643,-0.9385218
OFDM,Classical OFDM,0.0,0.94868326,-0.94868326,0.92823523,-0.99440604
OFDM,Classical OFDM,0.0,0.94868326,-0.31622776,1.0680981,-0.48281255
OFDM,Classical OFDM,0.0,0.94868326,0.31622776,1.081547,0.30417797
OFDM,Classical OFDM,0.0,0.31622776,0.31622776,0.27225477,0.38477933
OFDM,Classical OFDM,0.0,0.31622776,-0.31622776,0.20569515,-0.32362577
OFDM,Classical OFDM,0.0,0.31622776,0.31622776,0.34187952,0.1819378
OFDM,Classical OFDM,0.0,-0.94868326,-0.94868326,-1.0043937,-0.8845868
OFDM,Classical OFDM,0.0,0.94868326,-0.31622776,0.9176548,-0.22470959
OFDM,Classical OFDM,0.0,-0.94868326,0.94868326,-1.0283754,0.7677604
OFDM,Classical OFDM,0.0,-0.94868326,0.31622776,-0.79570484,0.24826764
OFDM,Classical OFDM,0.0,0.94868326,0.31622776,0.82295424,0.41032797
OFDM,Classical OFDM,0.0,-0.94868326,-0.94868326,-0.9903768,-1.0569788
OFDM,Classical OFDM,0.0,0.94868326,-0.94868326,1.0214486,-0.8900102
OFDM,Classical OFDM,0.0,-0.31622776,-0.94868326,-0.25436717,-0.8965452
OFDM,Classical OFDM,0.0,0.31622776,0.31622776,0.07276338,0.2417896
OFDM,Classical OFDM,0.0,-0.31622776,-0.94868326,-0.2861386,-0.8398964
OFDM,Classical OFDM,0.0,0.94868326,0.31622776,0.8050585,0.22686204
OFDM,Classical OFDM,0.0,0.94868326,-0.94868326,0.85371774,-0.86686283
OFDM,Classical OFDM,0.0,-0.31622776,-0.31622776,-0.38301682,-0.42367724
OFDM,Classical OFDM,0.0,-0.31622776,-0.94868326,-0.46680176,-0.82145333
OFDM,Classical OFDM,0.0,0.31622776,0.31622776,0.423022,0.2502589
OFDM,Classical OFDM,0.0,-0.94868326,0.31622776,-0.9767392,0.2311287
OFDM,Classical OFDM,0.0,-0.94868326,0.94868326,-0.90390843,0.8602397
OFDM,Classical OFDM,0.0,-0.94868326,0.31622776,-0.9217775,0.090610564
OFDM,Classical OFDM,0.0,-0.94868326,0.94868326,-0.921891,0.84449244
OFDM,Classical OFDM,0.0,-0.94868326,-0.31622776,-0.87678045,-0.36981264
OFDM,Classical OFDM,0.0,-0.94868326,0.31622776,-1.0500387,0.28743196
OFDM,Classical OFDM,0.0,-0.31622776,0.31622776,-0.3313872,0.27527308
OFDM,Classical OFDM,0.0,0.31622776,-0.31622776,0.40496087,-0.40876555
OFDM,Classical OFDM,0.0,-0.94868326,0.94868326,-0.93511915,0.9779559
OFDM,Classical OFDM,0.0,0.31622776,0.94868326,0.30944344,0.8375771
OFDM,Classical OFDM,0.0,0.94868326,-0.31622776,0.94198126,-0.23190236
OFDM,Classical OFDM,0.0,-0.31622776,-0.31622776,-0.28950596,-0.3234025
OFDM,Classical OFDM,0.0,0.94868326,-0.31622776,1.0543299,-0.12710667
OFDM,Classical OFDM,0.0,-0.94868326,-0.94868326,-1.0089447,-1.0173196
OFDM,Classical OFDM,0.0,-0.31622776,-0.94868326,-0.14883456,-1.0375148
OFDM,Classical OFDM,0.0,-0.31622776,0.94868326,-0.2755652,0.9493202
OFDM,Classical OFDM,0.0,-0.31622776,-0.94868326,-0.23103535,-1.0999821
OFDM,Classical OFDM,0.0,-0.31622776,-0.31622776,-0.19506481,-0.2500357
OFDM,Classical OFDM,0.0,-0.31622776,-0.31622776,-0.32849377,-0.2050092
OFDM,Classical OFDM,0.0,-0.94868326,-0.31622776,-0.96582055,-0.26927727
OFDM,Classical OFDM,0.0,0.31622776,0.31622776,0.29708093,0.19779907
OFDM,Classical OFDM,0.0,-0.94868326,0.94868326,-0.8794415,0.9163159
OFDM,Classical OFDM,0.0,-0.94868326,-0.94868326,-0.92763156,-0.968754
OFDM,Classical OFDM,0.0,0.31622776,0.94868326,0.2747174,0.9777484
OFDM,Classical OFDM,0.0,-0.31622776,-0.94868326,-0.33314797,-1.1377686
OFDM,Classical OFDM,0.0,-0.94868326,0.31622776,-0.9479006,0.4303187
OFDM,Classical OFDM,0.0,-0.31622776,0.31622776,-0.20139033,0.3671927
OFDM,Classical OFDM,0.0,0.31622776,-0.31622776,0.37195623,-0.32327422
OFDM,Classical OFDM,0.0,0.31622776,0.94868326,0.21316636,0.9981519
OFDM,Classical OFDM,0.0,-0.31622776,-0.31622776,-0.22320524,-0.21099201
OFDM,Classical OFDM,0.0,0.94868326,0.31622776,0.8269271,0.28061604
OFDM,Classical OFDM,0.0,0.94868326,-0.94868326,0.8914691,-0.9539187
OFDM,Classical OFDM,0.0,-0.94868326,-0.94868326,-0.902188,-0.78205293
OFDM,Classical OFDM,0.0,0.31622776,0.31622776,0.37575275,0.42453903
OFDM,Classical OFDM,0.0,0.31622776,0.31622776,0.376446,0.25373337
OFDM,Classical OFDM,0.0,0.94868326,0.31622776,1.0536255,0.23600459
OFDM,Classical OFDM,0.0,0.94868326,0.94868326,0.8660385,0.99563926
OFDM,Classical OFDM,0.0,0.94868326,0.94868326,0.8804895,0.9954192
OFDM,Classical OFDM,0.0,-0.31622776,-0.31622776,-0.32218584,-0.39913464
OFDM,Classical OFDM,0.0,-0.94868326,-0.31622776,-1.0418109,-0.52182925
OFDM,Classical OFDM,0.0,-0.31622776,0.31622776,-0.34275255,0.2437593
OFDM,Classical OFDM,0.0,-0.94868326,-0.94868326,-0.90797377,-0.924466
OFDM,Classical OFDM,0.0,0.94868326,0.94868326,0.7241251,1.0523643
OFDM,Classical OFDM,0.0,0.31622776,0.94868326,0.32812497,0.95710564
OFDM,Classical OFDM,0.0,-0.94868326,0.94868326,-1.073143,1.125781
OFDM,Classical OFDM,0.0,-0.94868326,0.31622776,-1.014894,0.29861253
OFDM,Classical OFDM,0.0,-0.94868326,-0.94868326,-0.96297497,-0.9460095
OFDM,Classical OFDM,0.0,-0.31622776,0.31622776,-0.27731255,0.37085807
OFDM,Classical OFDM,0.0,0.31622776,0.94868326,0.25647756,0.99941146
OFDM,Classical OFDM,0.0,-0.31622776,-0.94868326,-0.31138593,-0.9511724
OFDM,Classical OFDM,0.0,-0.94868326,-0.31622776,-0.88010585,-0.34681466
OFDM,Classical OFDM,0.0,-0.31622776,-0.31622776,-0.32438564,-0.29804587
OFDM,Classical OFDM,0.0,-0.31622776,0.94868326,-0.36976662,0.94173914
OFDM,Classical OFDM,0.0,-0.31622776,0.31622776,-0.290981,0.3688607
OFDM,Classical OFDM,0.0,-0.94868326,0.94868326,-1.1096331,1.0039717
OFDM,Classical OFDM,0.0,-0.31622776,-0.94868326,-0.41420957,-0.9651738
OFDM,Classical OFDM,0.0,0.31622776,-0.94868326,0.3286113,-0.9763358
OFDM,Classical OFDM,0.0,-0.94868326,-0.31622776,-1.1275811,-0.2931321
OFDM,Classical OFDM,0.0,-0.94868326,0.31622776,-0.77910835,0.19054449
OFDM,Classical OFDM,0.0,0.31622776,-0.94868326,0.37000778,-1.0211607
OFDM,Classical OFDM,0.0,-0.31622776,-0.94868326,-0.14001629,-0.8672387
OFDM,Classical OFDM,0.0,-0.31622776,0.31622776,-0.25816363,0.2469523
OFDM,Classical OFDM,0.0,-0.31622776,-0.31622776,-0.35067326,-0.26920873
OFDM,Classical OFDM,0.0,-0.31622776,0.94868326,-0.2762,0.9461624
OFDM,Classical OFDM,0.0,0.31622776,0.31622776,0.33927205,0.20083028
OFDM,Classical OFDM,0.0,-0.94868326,-0.31622776,-0.83260757,-0.39390108
OFDM,Classical OFDM,0.0,-0.94868326,0.31622776,-1.0341779,0.42530942
OFDM,Classical OFDM,0.0,-0.94868326,-0.94868326,-1.0028143,-0.9494988
OFDM,Classical OFDM,0.0,0.94868326,0.31622776,1.0256505,0.4022456
OFDM,Classical OFDM,0.0,-0.31622776,-0.31622776,-0.19276759,-0.2442964
OFDM,Classical OFDM,0.0,0.31622776,-0.94868326,0.3148873,-0.9922794
OFDM,Classical OFDM,0.0,0.94868326,0.94868326,0.92764395,0.99607074
OFDM,Classical OFDM,0.0,0.94868326,-0.31622776,0.93135333,-0.29377642
OFDM,Classical OFDM,0.0,-0.31622776,0.31622776,-0.4816061,0.35016522
OFDM,Classical OFDM,0.0,0.94868326,0.31622776,0.89984643,0.46029112
OFDM,Classical OFDM,0.0,-0.94868326,-0.31622776,-0.8592851,-0.47771743
OFDM,Classical OFDM,0.0,0.31622776,0.31622776,0.5772169,0.29404485
OFDM,Classical OFDM,0.0,-0.31622776,-0.31622776,-0.25795066,-0.2552402
OFDM,Classical OFDM,0.0,-0.94868326,0.94868326,-0.9538862,0.96048194
OFDM,Classical OFDM,0.0,-0.94868326,-0.94868326,-0.9074485,-1.1088651
OFDM,Classical OFDM,0.0,0.94868326,-0.31622776,0.9377099,-0.3594137
OFDM,Classical OFDM,0.0,-0.94868326,0.31622776,-1.0170484,0.18033338
OFDM,Classical OFDM,0.0,-0.31622776,-0.94868326,-0.34979373,-0.9095266
OFDM,Classical OFDM,0.0,0.94868326,0.94868326,1.0528713,0.9501116
OFDM,Classical OFDM,0.0,-0.31622776,-0.94868326,-0.33653918,-0.85370064
OFDM,Classical OFDM,0.0,0.94868326,-0.31622776,0.7428717,-0.4885677
OFDM,Classical OFDM,0.0,-0.31622776,-0.94868326,-0.39119786,-0.9877326
OFDM,Classical OFDM,0.0,-0.94868326,0.31622776,-0.8775862,0.39782575
OFDM,Classical OFDM,0.0,0.31622776,-0.31622776,0.2054252,-0.37873688
OFDM,Classical OFDM,0.0,0.31622776,-0.94868326,0.18447338,-0.9406755
OFDM,Classical OFDM,0.0,0.94868326,-0.94868326,0.95624065,-1.0292841
OFDM,Classical OFDM,0.0,0.31622776,-0.31622776,0.3454749,-0.24169044
OFDM,Classical OFDM,0.0,-0.31622776,0.94868326,-0.3938741,1.0650744
OFDM,Classical OFDM,0.0,-0.31622776,0.31622776,-0.39881524,0.35345945
OFDM,Classical OFDM,0.0,-0.94868326,-0.31622776,-1.0111477,-0.25764516
OFDM,Classical OFDM,0.0,-0.94868326,-0.94868326,-0.8763348,-1.1547134
OFDM,Classical OFDM,0.0,-0.94868326,-0.94868326,-0.9174893,-0.8968682
OFDM,Classical OFDM,0.0,0.94868326,0.94868326,0.92925537,0.7882319
OFDM,Classical OFDM,0.0,0.31622776,0.94868326,0.15673333,1.0526427
OFDM,Classical OFDM,0.0,0.31622776,-0.31622776,0.3888665,-0.26962098
OFDM,Classical OFDM,0.0,-0.94868326,0.31622776,-0.93969584,0.14504187
OFDM,Classical OFDM,0.0,-0.94868326,-0.94868326,-1.0590186,-0.95641696
OFDM,Classical OFDM,0.0,0.94868326,-0.94868326,0.9217714,-0.9294102
OFDM,Classical OFDM,0.0,-0.31622776,0.31622776,-0.47274747,0.27641314
OFDM,Classical OFDM,0.0,0.94868326,0.31622776,1.1479557,0.24702552
OFDM,Classical OFDM,0.0,-0.94868326,-0.31622776,-0.95125544,-0.24269244
OFDM,Classical OFDM,0.0,0.31622776,-0.31622776,0.36512226,-0.42679128
OFDM,Classical OFDM,0.0,-0.94868326,0.94868326,-0.89486754,0.91671
OFDM,Classical OFDM,0.0,0.94868326,0.94868326,0.9674716,0.9913698
OFDM,Classical OFDM,0.0,0.31622776,-0.31622776,0.35406148,-0.37343925
OFDM,Classical OFDM,0.0,0.31622776,0.31622776,0.3652912,0.30969056
OFDM,Classical OFDM,0.0,0.31622776,0.31622776,0.28356352,0.34696546
OFDM,Classical OFDM,0.0,-0.94868326,-0.94868326,-0.8917767,-0.8717062
OFDM,Classical OFDM,0.0,0.31622776,-0.94868326,0.4570661,-0.89734083
OFDM,Classical OFDM,0.0,-0.94868326,-0.31622776,-0.81859106,-0.31998986
OFDM,Classical OFDM,0.0,0.31622776,0.94868326,0.26737756,1.0278301
OFDM,Classical OFDM,0.0,-0.31622776,0.31622776,-0.17209226,0.34658176
OFDM,Classical OFDM,0.0,0.94868326,0.31622776,0.96090376,0.2965342
OFDM,Classical OFDM,0.0,0.31622776,-0.94868326,0.27267298,-1.0089536
OFDM,Classical OFDM,0.0,-0.31622776,0.31622776,-0.5126801,0.23891614
OFDM,Classical OFDM,0.0,-0.31622776,-0.31622776,-0.45540157,-0.2901807
OFDM,Classical OFDM,0.0,-0.94868326,-0.94868326,-0.9948076,-0.95980203
OFDM,Classical OFDM,0.0,0.94868326,0.31622776,0.9623686,0.36430815
OFDM,Classical OFDM,0.0,-0.94868326,0.31622776,-0.93645835,0.35482818
OFDM,Classical OFDM,0.0,0.94868326,0.94868326,0.94536215,1.0942409
OFDM,Classical OFDM,0.0,-0.31622776,-0.31622776,-0.27562895,-0.49988577
OFDM,Classical OFDM,0.0,0.31622776,0.31622776,0.41601938,0.25328916
OFDM,Classical OFDM,0.0,-0.31622776,0.31622776,-0.4728886,0.22375023
OFDM,Classical OFDM,0.0,-0.31622776,0.94868326,-0.37709078,0.6357979
OFDM,Classical OFDM,0.0,-0.94868326,-0.31622776,-0.84392613,-0.2181017
OFDM,Classical OFDM,0.0,0.31622776,0.31622776,0.11126104,0.1751169
OFDM,Classical OFDM,0.0,-0.94868326,0.31622776,-0.9152864,0.40997744
OFDM,Classical OFDM,0.0,-0.94868326,0.94868326,-0.9561124,1.0279888
OFDM,Classical OFDM,0.0,-0.31622776,0.94868326,-0.3837925,1.1065713
OFDM,Classical OFDM,0.0,0.94868326,-0.94868326,0.9563165,-0.94317144
OFDM,Classical OFDM,0.0,0.94868326,-0.94868326,0.80525136,-0.9751652
OFDM,Classical OFDM,0.0,-0.94868326,-0.94868326,-0.9519616,-1.1630934
OFDM,Classical OFDM,0.0,-0.94868326,0.94868326,-0.9714662,0.7617374
OFDM,Classical OFDM,0.0,0.94868326,-0.94868326,0.8657073,-1.0064175
OFDM,Classical OFDM,0.0,-0.31622776,0.94868326,-0.25112018,0.95894825
OFDM,Classical OFDM,0.0,-0.94868326,0.31622776,-0.9417484,0.2009694
