method,method_label,frequency,psd,psd_db
OFDM,Classical OFDM,-0.482666015625,8.20772546322009e-07,-26.971410857557814
OFDM,Classical OFDM,-0.482421875,1.0596350627952664e-06,-25.862075867812155
OFDM,Classical OFDM,-0.482177734375,1.323406809828512e-06,-24.896705421778424
OFDM,Classical OFDM,-0.48193359375,1.6095955542787905e-06,-24.046471433805856
OFDM,Classical OFDM,-0.481689453125,1.9154904111484046e-06,-23.29083924964243
OFDM,Classical OFDM,-0.4814453125,2.238190864498513e-06,-22.61466788460335
OFDM,Classical OFDM,-0.481201171875,2.5746288233434684e-06,-22.00649280298474
OFDM,Classical OFDM,-0.48095703125,2.921603363830235e-06,-21.45742651346064
OFDM,Classical OFDM,-0.480712890625,3.2758070968113203e-06,-20.960455877871826
OFDM,Classical OFDM,-0.48046875,3.6338624854452177e-06,-20.50995418751324
OFDM,Classical OFDM,-0.480224609375,3.992348378603126e-06,-20.10135475742834
OFDM,Classical OFDM,-0.47998046875,4.347837655139736e-06,-19.73090587731341
OFDM,Classical OFDM,-0.479736328125,4.696926410640612e-06,-19.39550151328514
OFDM,Classical OFDM,-0.4794921875,5.036271435859191e-06,-19.09254778345787
OFDM,Classical OFDM,-0.479248046875,5.362615423453162e-06,-18.819872543039303
OFDM,Classical OFDM,-0.47900390625,5.672826436426958e-06,-18.575644109674734
OFDM,Classical OFDM,-0.478759765625,5.963920461527471e-06,-18.358320644276965
OFDM,Classical OFDM,-0.478515625,6.23309722934312e-06,-18.16660005778921
OFDM,Classical OFDM,-0.478271484375,6.477759782691307e-06,-17.999390683717582
OFDM,Classical OFDM,-0.47802734375,6.695546648374061e-06,-17.855778670815464
OFDM,Classical OFDM,-0.477783203125,6.884353063903417e-06,-17.73500772221656
OFDM,Classical OFDM,-0.4775390625,7.042346234210276e-06,-17.63646534053634
OFDM,Classical OFDM,-0.477294921875,7.167988548375287e-06,-17.559666044088228
OFDM,Classical OFDM,-0.47705078125,7.2600561530135456e-06,-17.504239274614935
OFDM,Classical OFDM,-0.476806640625,7.317637625604264e-06,-17.469930081070338
OFDM,Classical OFDM,-0.4765625,7.340161834567819e-06,-17.456582719635346
OFDM,Classical OFDM,-0.476318359375,7.327383345892064e-06,-17.46414994162748
OFDM,Classical OFDM,-0.47607421875,7.279408293203873e-06,-17.492678281165865
OFDM,Classical OFDM,-0.475830078125,7.196671161038266e-06,-17.542322483971798
OFDM,Classical OFDM,-0.4755859375,7.0799427448604235e-06,-17.613341616453635
OFDM,Classical OFDM,-0.475341796875,6.9303268343898445e-06,-17.70610190798193
OFDM,Classical OFDM,-0.47509765625,6.749240313545313e-06,-17.821090153196728
OFDM,Classical OFDM,-0.474853515625,6.53840652709321e-06,-17.958919877777937
OFDM,Classical OFDM,-0.474609375,6.299837370597987e-06,-18.12034568883521
OFDM,Classical OFDM,-0.474365234375,6.0358133903671206e-06,-18.3062810303125
OFDM,Classical OFDM,-0.47412109375,5.748864546731245e-06,-18.517818312002095
OFDM,Classical OFDM,-0.473876953125,5.441741027296761e-06,-18.75626037390427
OFDM,Classical OFDM,-0.4736328125,5.117398653572137e-06,-19.02314656704315
OFDM,Classical OFDM,-0.473388671875,4.778954769179244e-06,-19.320309871083147
OFDM,Classical OFDM,-0.47314453125,4.429672319809321e-06,-19.64992306282327
OFDM,Classical OFDM,-0.472900390625,4.072922374785986e-06,-20.01457774220019
OFDM,Classical OFDM,-0.47265625,3.712151623642008e-06,-20.417382004699206
OFDM,Classical OFDM,-0.472412109375,3.3508531893719105e-06,-20.86208506684597
OFDM,Classical OFDM,-0.47216796875,2.992528486659818e-06,-21.353256139711174
OFDM,Classical OFDM,-0.471923828125,2.640657371796896e-06,-21.896518525568975
OFDM,Classical OFDM,-0.4716796875,2.2986626542498645e-06,-22.498886672142532
OFDM,Classical OFDM,-0.471435546875,1.9698779249053515e-06,-23.16924593853281
OFDM,Classical OFDM,-0.47119140625,1.657515052646664e-06,-23.919064261117132
OFDM,Classical OFDM,-0.470947265625,1.364634417188122e-06,-24.763475868902745
OFDM,Classical OFDM,-0.470703125,1.0941129860701038e-06,-25.723017345094448
OFDM,Classical OFDM,-0.470458984375,8.486186104212842e-07,-26.826513555086507
OFDM,Classical OFDM,-0.47021484375,6.305828282167498e-07,-28.11621767195174
OFDM,Classical OFDM,-0.469970703125,4.421771085872954e-07,-29.657676517379645
OFDM,Classical OFDM,-0.4697265625,2.852931590566243e-07,-31.560725492430507
OFDM,Classical OFDM,-0.469482421875,1.6152240360959036e-07,-34.031311385261716
OFDM,Classical OFDM,-0.46923828125,7.21405964256839e-08,-37.53184178685082
OFDM,Classical OFDM,-0.468994140625,1.8096376756231614e-08,-43.537722777931336
OFDM,Classical OFDM,-0.46875,7.35931477369452e-15,-107.4452652820097
OFDM,Classical OFDM,-0.468505859375,1.8117865188059612e-08,-43.532568834089425
OFDM,Classical OFDM,-0.46826171875,7.236899619801123e-08,-37.51811358492533
OFDM,Classical OFDM,-0.468017578125,1.6232556775804484e-07,-34.00976976674176
OFDM,Classical OFDM,-0.4677734375,2.872156909364145e-07,-31.531557449868828
OFDM,Classical OFDM,-0.467529296875,4.4593117105352e-07,-29.620960761842873
OFDM,Classical OFDM,-0.46728515625,6.370372866933284e-07,-28.071990542822398
OFDM,Classical OFDM,-0.467041015625,8.587848022886813e-07,-26.774795570061883
OFDM,Classical OFDM,-0.466796875,1.1091281580153543e-06,-25.663821761384014
OFDM,Classical OFDM,-0.466552734375,1.38574331765392e-06,-24.696811142216767
OFDM,Classical OFDM,-0.46630859375,1.686049409899603e-06,-23.844936096996868
OFDM,Classical OFDM,-0.466064453125,2.0072353032274464e-06,-23.087656204925636
OFDM,Classical OFDM,-0.4658203125,2.3462816617866477e-06,-22.4098376099654
OFDM,Classical OFDM,-0.465576171875,2.699993034239308e-06,-21.800012635155106
OFDM,Classical OFDM,-0.46533203125,3.065029362180911e-06,-21.24929267929692
OFDM,Classical OFDM,-0.465087890625,3.4379331768822104e-06,-20.750664761818992
OFDM,Classical OFDM,-0.46484375,3.815167575227595e-06,-20.29850288820747
OFDM,Classical OFDM,-0.464599609375,4.193144577293522e-06,-19.888240703377996
OFDM,Classical OFDM,-0.46435546875,4.568265258126174e-06,-19.516125937812404
OFDM,Classical OFDM,-0.464111328125,4.936948934488855e-06,-19.179052721298127
OFDM,Classical OFDM,-0.4638671875,5.295674954977569e-06,-18.87442586689836
OFDM,Classical OFDM,-0.463623046875,5.6410042584139804e-06,-18.600074796558307
OFDM,Classical OFDM,-0.46337890625,5.969627797312677e-06,-18.354166532569188
OFDM,Classical OFDM,-0.463134765625,6.278385111265869e-06,-18.135159557645352
OFDM,Classical OFDM,-0.462890625,6.5643024687155515e-06,-17.941753230488274
OFDM,Classical OFDM,-0.462646484375,6.824621722033311e-06,-17.772853231067504
OFDM,Classical OFDM,-0.46240234375,7.0568235242512e-06,-17.627546504186224
OFDM,Classical OFDM,-0.462158203125,7.258653199133291e-06,-17.505078598711417
OFDM,Classical OFDM,-0.4619140625,7.4281452845768926e-06,-17.40483517862342
OFDM,Classical OFDM,-0.461669921875,7.563638789321411e-06,-17.326331268195226
OFDM,Classical OFDM,-0.46142578125,7.663801736349563e-06,-17.269196462765223
OFDM,Classical OFDM,-0.461181640625,7.727632489557718e-06,-17.233174474931307
OFDM,Classical OFDM,-0.4609375,7.754481643816431e-06,-17.21811134966643
OFDM,Classical OFDM,-0.460693359375,7.744050034964952e-06,-17.22395756908849
OFDM,Classical OFDM,-0.46044921875,7.696399353173898e-06,-17.250763128096132
OFDM,Classical OFDM,-0.460205078125,7.6119488262694266e-06,-17.298680472888318
OFDM,Classical OFDM,-0.4599609375,7.491472566392558e-06,-17.367967137512967
OFDM,Classical OFDM,-0.459716796875,7.336091609977161e-06,-17.45899161252048
OFDM,Classical OFDM,-0.45947265625,7.1472652943927665e-06,-17.572240045551954
OFDM,Classical OFDM,-0.459228515625,6.92677799124121e-06,-17.708326388563815
OFDM,Classical OFDM,-0.458984375,6.676725176318108e-06,-17.868004068205114
OFDM,Classical OFDM,-0.458740234375,6.399486232870964e-06,-18.052187981206224
OFDM,Classical OFDM,-0.45849609375,6.097712511566149e-06,-18.261969623719253
OFDM,Classical OFDM,-0.458251953125,5.774292173725002e-06,-18.498651522409027
OFDM,Classical OFDM,-0.4580078125,5.432333939612208e-06,-18.763774479340878
OFDM,Classical OFDM,-0.457763671875,5.075127288325728e-06,-19.059169680506244
OFDM,Classical OFDM,-0.45751953125,4.706119572733494e-06,-19.387009497299385
OFDM,Classical OFDM,-0.457275390625,4.328875887695758e-06,-19.749887728072967
OFDM,Classical OFDM,-0.45703125,3.947051209988027e-06,-20.150911461590578
OFDM,Classical OFDM,-0.456787109375,3.5643549098695847e-06,-20.593829661531693
OFDM,Classical OFDM,-0.45654296875,3.1845109509734093e-06,-21.08321160545148
OFDM,Classical OFDM,-0.456298828125,2.8112263818856955e-06,-21.62468087435422
OFDM,Classical OFDM,-0.4560546875,2.4481533602074887e-06,-22.225252873016885
OFDM,Classical OFDM,-0.455810546875,2.0988566491314545e-06,-22.893811297342697
OFDM,Classical OFDM,-0.45556640625,1.7667754756697198e-06,-23.64182544976441
OFDM,Classical OFDM,-0.455322265625,1.4551946755740676e-06,-24.484428102177457
OFDM,Classical OFDM,-0.455078125,1.167206883231361e-06,-25.442160672252566
OFDM,Classical OFDM,-0.454833984375,9.056899782678341e-07,-26.54384345061572
OFDM,Classical OFDM,-0.45458984375,6.732716800344996e-07,-27.831735601979858
OFDM,Classical OFDM,-0.454345703125,4.7230852817401575e-07,-29.371381198056696
OFDM,Classical OFDM,-0.4541015625,3.048605100505102e-07,-31.27262735335675
OFDM,Classical OFDM,-0.453857421875,1.726715752790215e-07,-33.74143056146605
OFDM,Classical OFDM,-0.45361328125,7.715100015312384e-08,-37.240223467850804
OFDM,Classical OFDM,-0.453369140625,1.9359899397986087e-08,-43.244608110266086
OFDM,Classical OFDM,-0.453125,5.821911148875535e-15,-108.46298334065699
OFDM,Classical OFDM,-0.452880859375,1.940585090528594e-08,-43.23431216848954
OFDM,Classical OFDM,-0.45263671875,7.754074065814162e-08,-37.21833962221571
OFDM,Classical OFDM,-0.452392578125,1.7399625560945563e-07,-33.70824004843716
OFDM,Classical OFDM,-0.4521484375,3.079948309068358e-07,-31.228204794569084
OFDM,Classical OFDM,-0.451904296875,4.783965768871874e-07,-29.3157584378555
OFDM,Classical OFDM,-0.45166015625,6.83709839320764e-07,-27.76492077321556
OFDM,Classical OFDM,-0.451416015625,9.221026315782033e-07,-26.465846457795593
OFDM,Classical OFDM,-0.451171875,1.191422016454966e-06,-25.352982860060074
OFDM,Classical OFDM,-0.450927734375,1.4892118296578544e-06,-24.384074298232704
OFDM,Classical OFDM,-0.45068359375,1.8127361452865806e-06,-23.53029312725539
OFDM,Classical OFDM,-0.450439453125,2.1590055604897966e-06,-22.77110146376511
OFDM,Classical OFDM,-0.4501953125,2.524802899702852e-06,-22.09136426920681
OFDM,Classical OFDM,-0.449951171875,2.9067158009879227e-06,-21.479613357628313
OFDM,Classical OFDM,-0.44970703125,3.3011693852910317e-06,-20.926960983786316
OFDM,Classical OFDM,-0.449462890625,3.7044556090232317e-06,-20.426395122898317
OFDM,Classical OFDM,-0.44921875,4.112775220009981e-06,-19.97228933044013
OFDM,Classical OFDM,-0.448974609375,4.522268934244035e-06,-19.560075214503872
OFDM,Classical OFDM,-0.44873046875,4.929053919319687e-06,-19.186003382685918
OFDM,Classical OFDM,-0.448486328125,5.329265252880767e-06,-18.846965703657034
OFDM,Classical OFDM,-0.4482421875,5.719088757711452e-06,-18.540370705757912
OFDM,Classical OFDM,-0.447998046875,6.094803123519437e-06,-18.264042257843663
OFDM,Classical OFDM,-0.44775390625,6.4528064403426485e-06,-18.016152691123935
OFDM,Classical OFDM,-0.447509765625,6.78966196867584e-06,-17.795157542757526
OFDM,Classical OFDM,-0.447265625,7.102125999547643e-06,-17.599755343347777
OFDM,Classical OFDM,-0.447021484375,7.387175714597622e-06,-17.42885477769136
OFDM,Classical OFDM,-0.44677734375,7.642050312856692e-06,-17.281540146116477
OFDM,Classical OFDM,-0.446533203125,7.864263614115303e-06,-17.15705844391834
OFDM,Classical OFDM,-0.4462890625,8.05164253236319e-06,-17.054794218979637
OFDM,Classical OFDM,-0.446044921875,8.202337689152054e-06,-16.974262620661754
OFDM,Classical OFDM,-0.44580078125,8.314850610337455e-06,-16.915094564049177
OFDM,Classical OFDM,-0.445556640625,8.388045666111826e-06,-16.87703121050494
OFDM,Classical OFDM,-0.4453125,8.421158694361672e-06,-16.859920556434812
OFDM,Classical OFDM,-0.445068359375,8.413808940700575e-06,-16.863712613218468
OFDM,Classical OFDM,-0.44482421875,8.36600834516156e-06,-16.888456137746665
OFDM,Classical OFDM,-0.444580078125,8.2781509288344e-06,-16.934305669546227
OFDM,Classical OFDM,-0.4443359375,8.151021417222803e-06,-17.001518729619185
OFDM,Classical OFDM,-0.444091796875,7.985787280222394e-06,-17.090461696499485
OFDM,Classical OFDM,-0.44384765625,7.783983475411853e-06,-17.201620019325688
OFDM,Classical OFDM,-0.443603515625,7.547495201338549e-06,-17.33561061658919
OFDM,Classical OFDM,-0.443359375,7.278558560853705e-06,-17.493185266893875
OFDM,Classical OFDM,-0.443115234375,6.979720761002321e-06,-17.675258591618682
OFDM,Classical OFDM,-0.44287109375,6.653828172990153e-06,-17.88292325680304
OFDM,Classical OFDM,-0.442626953125,6.303995818765985e-06,-18.117479908034973
OFDM,Classical OFDM,-0.4423828125,5.9335815009500724e-06,-18.38046995220195
OFDM,Classical OFDM,-0.442138671875,5.546147329394412e-06,-18.673725051177502
OFDM,Classical OFDM,-0.44189453125,5.145435509449099e-06,-18.99941767910597
OFDM,Classical OFDM,-0.441650390625,4.735325556844002e-06,-19.3601406482585
OFDM,Classical OFDM,-0.44140625,4.319801794265525e-06,-19.759000867204655
OFDM,Classical OFDM,-0.441162109375,3.902915209584457e-06,-20.199747908492224
OFDM,Classical OFDM,-0.44091796875,3.488741334072797e-06,-20.686951365080187
OFDM,Classical OFDM,-0.440673828125,3.081346080642613e-06,-21.226234284953158
OFDM,Classical OFDM,-0.4404296875,2.6847427928939083e-06,-21.824612220295396
OFDM,Classical OFDM,-0.440185546875,2.3028575858521005e-06,-22.49096826232815
OFDM,Classical OFDM,-0.43994140625,1.9394865608496835e-06,-23.236771326120483
OFDM,Classical OFDM,-0.439697265625,1.598262804601624e-06,-24.0771571472932
OFDM,Classical OFDM,-0.439453125,1.2826195741035376e-06,-25.0326604381625
OFDM,Classical OFDM,-0.439208984375,9.957561348705385e-07,-26.1321091644646
OFDM,Classical OFDM,-0.43896484375,7.406079937715779e-07,-27.41775511924313
OFDM,Classical OFDM,-0.438720703125,5.198150589413804e-07,-28.95515050457684
OFDM,Classical OFDM,-0.4384765625,3.3569950096921354e-07,-30.85413211579474
OFDM,Classical OFDM,-0.438232421875,1.902379757387289e-07,-33.32066691120839
OFDM,Classical OFDM,-0.43798828125,8.504454354738708e-08,-36.81717452696234
OFDM,Classical OFDM,-0.437744140625,2.135195839064553e-08,-42.819261927772956
OFDM,Classical OFDM,-0.4375,4.861376596273056e-15,-109.24604641362316
OFDM,Classical OFDM,-0.437255859375,2.142508461503161e-08,-42.80441361454807
OFDM,Classical OFDM,-0.43701171875,8.565487408959057e-08,-36.78611826211798
OFDM,Classical OFDM,-0.436767578125,1.9230664864771225e-07,-33.27369607802982
OFDM,Classical OFDM,-0.4365234375,3.405896492859291e-07,-30.79132461862131
OFDM,Classical OFDM,-0.436279296875,5.293099970772409e-07,-28.87653810643726
OFDM,Classical OFDM,-0.43603515625,7.568830050345937e-07,-27.323351534842523
OFDM,Classical OFDM,-0.435791015625,1.021344371891839e-06,-26.02191707166654
OFDM,Classical OFDM,-0.435546875,1.320369563928174e-06,-24.906684024568705
OFDM,Classical OFDM,-0.435302734375,1.6512933004386987e-06,-23.935396883306016
OFDM,Classical OFDM,-0.43505859375,2.0111343873447683e-06,-23.07922815385787
OFDM,Classical OFDM,-0.434814453125,2.396623826021736e-06,-22.317640346931725
OFDM,Classical OFDM,-0.4345703125,2.80423549255047e-06,-21.63549425461854
OFDM,Classical OFDM,-0.434326171875,3.2302134173761384e-06,-21.021326904960688
OFDM,Classical OFDM,-0.43408203125,3.6706175554347963e-06,-20.466247698584713
OFDM,Classical OFDM,-0.433837890625,4.121349490391148e-06,-19.96324462978335
OFDM,Classical OFDM,-0.43359375,4.578199365601678e-06,-19.506692063778686
OFDM,Classical OFDM,-0.433349609375,5.036882035881307e-06,-19.092021274611714
OFDM,Classical OFDM,-0.43310546875,5.493076867613467e-06,-18.7154823084891
OFDM,Classical OFDM,-0.432861328125,5.942473508876697e-06,-18.37396652881091
OFDM,Classical OFDM,-0.4326171875,6.380808041211292e-06,-18.06488227630025
OFDM,Classical OFDM,-0.432373046875,6.803905764737639e-06,-17.786056173026935
OFDM,Classical OFDM,-0.43212890625,7.207726304947638e-06,-17.53565620174721
OFDM,Classical OFDM,-0.431884765625,7.588393794454847e-06,-17.31214047018173
OFDM,Classical OFDM,-0.431640625,7.9422419797859e-06,-17.11420792461005
OFDM,Classical OFDM,-0.431396484375,8.265850041479583e-06,-16.940763851572132
OFDM,Classical OFDM,-0.43115234375,8.55606780082321e-06,-16.79089689840155
OFDM,Classical OFDM,-0.430908203125,8.810060826644047e-06,-16.66385000342473
OFDM,Classical OFDM,-0.4306640625,9.025327018688519e-06,-16.55900960383849
OFDM,Classical OFDM,-0.430419921875,9.199722477693749e-06,-16.47589180780152
OFDM,Classical OFDM,-0.43017578125,9.331500642162473e-06,-16.414124169467453
OFDM,Classical OFDM,-0.429931640625,9.41930300167069e-06,-16.373451396541434
OFDM,Classical OFDM,-0.4296875,9.462198233642575e-06,-16.353718649274708
OFDM,Classical OFDM,-0.429443359375,9.459675569998789e-06,-16.354876651825677
OFDM,Classical OFDM,-0.42919921875,9.41166403387636e-06,-16.376974913667485
OFDM,Classical OFDM,-0.428955078125,9.318524479606663e-06,-16.420167567979625
OFDM,Classical OFDM,-0.4287109375,9.18106285941878e-06,-16.484709463724755
OFDM,Classical OFDM,-0.428466796875,9.000506343373455e-06,-16.570969649094145
OFDM,Classical OFDM,-0.42822265625,8.778502656027922e-06,-16.679434623599697
OFDM,Classical OFDM,-0.427978515625,8.517106809732549e-06,-16.810718136334856
OFDM,Classical OFDM,-0.427734375,8.21876385791647e-06,-16.96557404783715
OFDM,Classical OFDM,-0.427490234375,7.886286341691874e-06,-17.14491365491398
OFDM,Classical OFDM,-0.42724609375,7.522819133090102e-06,-17.34983286785076
OFDM,Classical OFDM,-0.427001953125,7.131826831693455e-06,-17.58163117730289
OFDM,Classical OFDM,-0.4267578125,6.7170552911954556e-06,-17.841849840391998
OFDM,Classical OFDM,-0.426513671875,6.282491155955597e-06,-18.13232021335634
OFDM,Classical OFDM,-0.42626953125,5.832333337587122e-06,-18.455215698132104
OFDM,Classical OFDM,-0.426025390625,5.37095089317386e-06,-18.81312725610539
OFDM,Classical OFDM,-0.42578125,4.902839245149136e-06,-19.209162534490357
OFDM,Classical OFDM,-0.425537109375,4.432582039523617e-06,-19.647071248352656
OFDM,Classical OFDM,-0.42529296875,3.964805044091133e-06,-20.131420700187746
OFDM,Classical OFDM,-0.425048828125,3.504129714966926e-06,-20.667837328374354
OFDM,Classical OFDM,-0.4248046875,3.055136381485821e-06,-21.26333305286696
OFDM,Classical OFDM,-0.424560546875,2.6223136668956726e-06,-21.926792688272027
OFDM,Classical OFDM,-0.42431640625,2.2100160349066136e-06,-22.66968482485044
OFDM,Classical OFDM,-0.424072265625,1.822423989580976e-06,-23.507144835992214
OFDM,Classical OFDM,-0.423828125,1.4635016218825434e-06,-24.459706991676434
OFDM,Classical OFDM,-0.423583984375,1.1369568924833663e-06,-25.55619908429277
OFDM,Classical OFDM,-0.42333984375,8.462070554181329e-07,-26.838872652055574
OFDM,Classical OFDM,-0.423095703125,5.943421746499309e-07,-28.37327358249251
OFDM,Classical OFDM,-0.4228515625,3.840956056552727e-07,-30.26924568696087
OFDM,Classical OFDM,-0.422607421875,2.1781596951324857e-07,-32.732741896759656
OFDM,Classical OFDM,-0.42236328125,9.744197726297992e-08,-36.226178192819695
OFDM,Classical OFDM,-0.422119140625,2.448254021319228e-08,-42.225074307133895
OFDM,Classical OFDM,-0.421875,4.8006010410806824e-15,-109.30068292255467
OFDM,Classical OFDM,-0.421630859375,2.4597771378249897e-08,-42.20468146550075
OFDM,Classical OFDM,-0.42138671875,9.84123018737626e-08,-36.18314517113912
OFDM,Classical OFDM,-0.421142578125,2.2110944935143872e-07,-32.667566042121095
OFDM,Classical OFDM,-0.4208984375,3.9188581386790077e-07,-30.18204364780475
OFDM,Classical OFDM,-0.420654296875,6.094719792038961e-07,-28.264101637365556
OFDM,Classical OFDM,-0.42041015625,8.721457821588091e-07,-26.707748224191754
OFDM,Classical OFDM,-0.420166015625,1.177743299039381e-06,-25.403132653030426
OFDM,Classical OFDM,-0.419921875,1.5236793883206923e-06,-24.284703145927114
OFDM,Classical OFDM,-0.419677734375,1.9069683784117145e-06,-23.310204156515148
OFDM,Classical OFDM,-0.41943359375,2.324252466692189e-06,-22.450806066907255
OFDM,Classical OFDM,-0.419189453125,2.7718315695951837e-06,-21.685970704037672
OFDM,Classical OFDM,-0.4189453125,3.245695328528951e-06,-21.000561567904725
OFDM,Classical OFDM,-0.418701171875,3.7415589299759944e-06,-20.383113174316897
OFDM,Classical OFDM,-0.41845703125,4.2549100364562044e-06,-19.82473525204521
OFDM,Classical OFDM,-0.418212890625,4.7810399632797545e-06,-19.31841533383443
OFDM,Classical OFDM,-0.41796875,5.315097408695701e-06,-18.858526790739937
OFDM,Classical OFDM,-0.417724609375,5.852125268993814e-06,-18.440502932900454
OFDM,Classical OFDM,-0.41748046875,6.387115695323509e-06,-18.060591242528314
