method,method_label,frequency,psd,psd_db
OFDM,Classical OFDM,-0.49267578125,6.563658563249896e-06,-17.40990377739821
OFDM,Classical OFDM,-0.492431640625,6.613568414874568e-06,-17.377005085069143
OFDM,Classical OFDM,-0.4921875,6.631766961733888e-06,-17.36507102190159
OFDM,Classical OFDM,-0.491943359375,6.6180678118272425e-06,-17.37405146193399
OFDM,Classical OFDM,-0.49169921875,6.572592633112404e-06,-17.40399643323669
OFDM,Classical OFDM,-0.491455078125,6.495767842812803e-06,-17.455058640953187
OFDM,Classical OFDM,-0.4912109375,6.388320303516985e-06,-17.527496759539062
OFDM,Classical OFDM,-0.490966796875,6.251275336762965e-06,-17.62167731246288
OFDM,Classical OFDM,-0.49072265625,6.085938845297504e-06,-17.738087749994612
OFDM,Classical OFDM,-0.490478515625,5.893893174710191e-06,-17.87734098914964
OFDM,Classical OFDM,-0.490234375,5.676976421603891e-06,-18.04019268567188
OFDM,Classical OFDM,-0.489990234375,5.437268611452607e-06,-18.227555705165777
OFDM,Classical OFDM,-0.48974609375,5.1770709240046036e-06,-18.440522443246255
OFDM,Classical OFDM,-0.489501953125,4.898880945854265e-06,-18.68039473801549
OFDM,Classical OFDM,-0.4892578125,4.605373551191589e-06,-18.94871496556949
OFDM,Classical OFDM,-0.489013671875,4.299372926448625e-06,-19.247312416878607
OFDM,Classical OFDM,-0.48876953125,3.983824098342016e-06,-19.57836204676447
OFDM,Classical OFDM,-0.488525390625,3.6617680209102105e-06,-19.94445531465071
OFDM,Classical OFDM,-0.48828125,3.3363101239325487e-06,-20.348699457006067
OFDM,Classical OFDM,-0.488037109375,3.0105915099025166e-06,-20.794845264714862
OFDM,Classical OFDM,-0.48779296875,2.6877588267239225e-06,-21.287460622481476
OFDM,Classical OFDM,-0.487548828125,2.3709337265704743e-06,-21.832169444761824
OFDM,Classical OFDM,-0.4873046875,2.063182490279995e-06,-22.435987156294523
OFDM,Classical OFDM,-0.487060546875,1.767488465837459e-06,-23.107797706378257
OFDM,Classical OFDM,-0.48681640625,1.4867210306306615e-06,-23.859068741774408
OFDM,Classical OFDM,-0.486572265625,1.2236090024492437e-06,-24.70493695469118
OFDM,Classical OFDM,-0.486328125,9.807145677794547e-07,-25.665937325582235
OFDM,Classical OFDM,-0.486083984375,7.604080998475863e-07,-26.770896247132825
OFDM,Classical OFDM,-0.48583984375,5.648453976074637e-07,-28.062067645753004
OFDM,Classical OFDM,-0.485595703125,3.9594679733851187e-07,-29.604995245504316
OFDM,Classical OFDM,-0.4853515625,2.5537829652424607e-07,-31.509523733030647
OFDM,Classical OFDM,-0.485107421875,1.4453603756658518e-07,-33.9816021459678
OFDM,Classical OFDM,-0.48486328125,6.45315027818066e-08,-37.48364580137528
OFDM,Classical OFDM,-0.484619140625,1.61816081871477e-08,-43.491146778367174
OFDM,Classical OFDM,-0.484375,6.438476275214207e-15,-107.4935325929941
OFDM,Classical OFDM,-0.484130859375,1.6192024583468698e-08,-43.4883520449916
OFDM,Classical OFDM,-0.48388671875,6.46523611717479e-08,-37.47551968630944
OFDM,Classical OFDM,-0.483642578125,1.4496576289626646e-07,-33.96870913623981
OFDM,Classical OFDM,-0.4833984375,2.5641079295416167e-07,-31.49200057282041
OFDM,Classical OFDM,-0.483154296875,3.979660819468602e-07,-29.58290299642341
OFDM,Classical OFDM,-0.48291015625,5.683203317330471e-07,-28.03543165761348
OFDM,Classical OFDM,-0.482666015625,7.658840890796817e-07,-26.73973311692866
OFDM,Classical OFDM,-0.482421875,9.888051972857168e-07,-25.63025618567313
OFDM,Classical OFDM,-0.482177734375,1.2349858255578199e-06,-24.664743859777914
OFDM,Classical OFDM,-0.48193359375,1.5021023435126602e-06,-23.814368353391554
OFDM,Classical OFDM,-0.481689453125,1.7876279476925245e-06,-23.058592232438055
OFDM,Classical OFDM,-0.4814453125,2.088856084716371e-06,-22.38227839469105
OFDM,Classical OFDM,-0.481201171875,2.4029261505321346e-06,-21.773959352495055
OFDM,Classical OFDM,-0.48095703125,2.726851403694794e-06,-21.224748867649815
OFDM,Classical OFDM,-0.480712890625,3.0575463199650424e-06,-20.72763313969891
OFDM,Classical OFDM,-0.48046875,3.3918585818777735e-06,-20.27698622277146
OFDM,Classical OFDM,-0.480224609375,3.7265953573656176e-06,-19.868241204444303
OFDM,Classical OFDM,-0.47998046875,4.058558103416247e-06,-19.497645912000408
OFDM,Classical OFDM,-0.479736328125,4.384568968846888e-06,-19.16209453147865
OFDM,Classical OFDM,-0.4794921875,4.701505887647241e-06,-18.858993747176346
OFDM,Classical OFDM,-0.479248046875,5.006328650684721e-06,-18.586170026673518
OFDM,Classical OFDM,-0.47900390625,5.296110191750738e-06,-18.341793464960436
OFDM,Classical OFDM,-0.478759765625,5.568064893983527e-06,-18.124320708322216
OFDM,Classical OFDM,-0.478515625,5.819575572013887e-06,-17.93245046789859
OFDM,Classical OFDM,-0.478271484375,6.048216150210369e-06,-17.76509055505707
OFDM,Classical OFDM,-0.47802734375,6.251779720800153e-06,-17.621326916174578
OFDM,Classical OFDM,-0.477783203125,6.428295428401958e-06,-17.500405313854063
OFDM,Classical OFDM,-0.4775390625,6.576052307013692e-06,-17.401711000287467
OFDM,Classical OFDM,-0.477294921875,6.693611860644821e-06,-17.324758335051044
OFDM,Classical OFDM,-0.47705078125,6.779824285710734e-06,-17.26917920723601
OFDM,Classical OFDM,-0.476806640625,6.833839727388025e-06,-17.23471569860368
OFDM,Classical OFDM,-0.4765625,6.855117052950219e-06,-17.22121484142174
OFDM,Classical OFDM,-0.476318359375,6.843429314410777e-06,-17.228625732255246
OFDM,Classical OFDM,-0.47607421875,6.798865072800187e-06,-17.256999365771563
OFDM,Classical OFDM,-0.475830078125,6.721830219046962e-06,-17.3064882022542
OFDM,Classical OFDM,-0.4755859375,6.613043007938554e-06,-17.377350118768085
OFDM,Classical OFDM,-0.475341796875,6.4735282644090695e-06,-17.469953104874296
OFDM,Classical OFDM,-0.47509765625,6.304607285926456e-06,-17.584783194825896
OFDM,Classical OFDM,-0.474853515625,6.107885758464038e-06,-17.7224545358311
OFDM,Classical OFDM,-0.474609375,5.885240513729606e-06,-17.88372143051816
OFDM,Classical OFDM,-0.474365234375,5.638799665009042e-06,-18.069496937550923
OFDM,Classical OFDM,-0.47412109375,5.370922743009953e-06,-18.28087453628807
OFDM,Classical OFDM,-0.473876953125,5.084179838497476e-06,-18.519154549310578
OFDM,Classical OFDM,-0.4736328125,4.781325199519774e-06,-18.785880759956296
OFDM,Classical OFDM,-0.473388671875,4.465275215301388e-06,-19.08288127423466
OFDM,Classical OFDM,-0.47314453125,4.139074067806175e-06,-19.41233160951944
OFDM,Classical OFDM,-0.472900390625,3.8058707224228576e-06,-19.77682326911095
OFDM,Classical OFDM,-0.47265625,3.4688866487109044e-06,-20.179462502015944
OFDM,Classical OFDM,-0.472412109375,3.13138354114644e-06,-20.62400094473547
OFDM,Classical OFDM,-0.47216796875,2.7966347643974553e-06,-21.115006070489336
OFDM,Classical OFDM,-0.471923828125,2.4678918739435928e-06,-21.65810231045631
OFDM,Classical OFDM,-0.4716796875,2.1483545715396346e-06,-22.260303986851028
OFDM,Classical OFDM,-0.471435546875,1.8411404123770371e-06,-22.93049448307429
OFDM,Classical OFDM,-0.47119140625,1.549252070609577e-06,-23.680142737587527
OFDM,Classical OFDM,-0.470947265625,1.2755511848807966e-06,-24.52438468509409
OFDM,Classical OFDM,-0.470703125,1.02272986567471e-06,-25.48375420658996
OFDM,Classical OFDM,-0.470458984375,7.932838787047003e-07,-26.587077304803366
OFDM,Classical OFDM,-0.47021484375,5.894890251900869e-07,-27.87660634994676
OFDM,Classical OFDM,-0.469970703125,4.1337846361093315e-07,-29.417885122261733
OFDM,Classical OFDM,-0.4697265625,2.667235232090947e-07,-31.320750398128204
OFDM,Classical OFDM,-0.469482421875,1.510156426074974e-07,-33.79114424008255
OFDM,Classical OFDM,-0.46923828125,6.74514290159611e-08,-37.291452040212086
OFDM,Classical OFDM,-0.468994140625,1.6921308762689415e-08,-43.29702408925271
OFDM,Classical OFDM,-0.46875,8.222916552120891e-15,-106.43110476054838
OFDM,Classical OFDM,-0.468505859375,1.694053244227381e-08,-43.29209302905916
OFDM,Classical OFDM,-0.46826171875,6.76712822914421e-08,-37.277319530924366
OFDM,Classical OFDM,-0.468017578125,1.5179606599683908e-07,-33.76875842656618
OFDM,Classical OFDM,-0.4677734375,2.685974115041304e-07,-31.29034536004639
OFDM,Classical OFDM,-0.467529296875,4.1704260382595067e-07,-29.3795593555869
OFDM,Classical OFDM,-0.46728515625,5.957934532020021e-07,-27.83040632307564
OFDM,Classical OFDM,-0.467041015625,8.032183157587852e-07,-26.533027559094798
OFDM,Classical OFDM,-0.466796875,1.037407076980674e-06,-25.421871526884704
OFDM,Classical OFDM,-0.466552734375,1.296189132909798e-06,-24.454679829641183
OFDM,Classical OFDM,-0.46630859375,1.5771539681705325e-06,-23.602622660367555
OFDM,Classical OFDM,-0.466064453125,1.877673327264865e-06,-22.84516321950523
OFDM,Classical OFDM,-0.4658203125,2.194926748290064e-06,-22.16716327997789
OFDM,Classical OFDM,-0.465576171875,2.5259267035115844e-06,-21.55715614833536
OFDM,Classical OFDM,-0.46533203125,2.8675491405034917e-06,-21.006254899873184
OFDM,Classical OFDM,-0.465087890625,3.2165618713386045e-06,-20.507444494498237
OFDM,Classical OFDM,-0.46484375,3.569654948194282e-06,-20.05510120878535
OFDM,Classical OFDM,-0.464599609375,3.923473894430684e-06,-19.6446559172993
OFDM,Classical OFDM,-0.46435546875,4.274650245731194e-06,-19.272357727240788
OFDM,Classical OFDM,-0.464111328125,4.619833829356518e-06,-18.935100043111813
OFDM,Classical OFDM,-0.4638671875,4.955727526418338e-06,-18.63028938848432
OFDM,Classical OFDM,-0.463623046875,5.279114419559684e-06,-18.355752840206698
OFDM,Classical OFDM,-0.46337890625,5.5868934656690825e-06,-18.109659689809725
OFDM,Classical OFDM,-0.463134765625,5.876106146957023e-06,-17.890467266683117
OFDM,Classical OFDM,-0.462890625,6.1439683363734715e-06,-17.696873901808743
OFDM,Classical OFDM,-0.462646484375,6.387892893085735e-06,-17.52778733388846
OFDM,Classical OFDM,-0.46240234375,6.6055199553169345e-06,-17.382293501195477
OFDM,Classical OFDM,-0.462158203125,6.794736307898467e-06,-17.259637518559497
OFDM,Classical OFDM,-0.4619140625,6.9536970673073735e-06,-17.159205919850017
OFDM,Classical OFDM,-0.461669921875,7.080846207961254e-06,-17.08051197170317
OFDM,Classical OFDM,-0.46142578125,7.174928315177461e-06,-17.023187926403626
OFDM,Classical OFDM,-0.461181640625,7.235004310963553e-06,-16.986975647963405
OFDM,Classical OFDM,-0.4609375,7.260460061818394e-06,-16.971722182176684
OFDM,Classical OFDM,-0.460693359375,7.251012834582967e-06,-16.977376851784044
OFDM,Classical OFDM,-0.46044921875,7.206714607133112e-06,-17.003990351064623
OFDM,Classical OFDM,-0.460205078125,7.127953061587336e-06,-17.051715278672297
OFDM,Classical OFDM,-0.4599609375,7.015448439148726e-06,-17.12080921946722
OFDM,Classical OFDM,-0.459716796875,6.870246256580943e-06,-17.211640548683032
OFDM,Classical OFDM,-0.45947265625,6.693709857149585e-06,-17.324694753489084
OFDM,Classical OFDM,-0.459228515625,6.487505678039546e-06,-17.46058608062117
OFDM,Classical OFDM,-0.458984375,6.253590835257282e-06,-17.62006896541366
OFDM,Classical OFDM,-0.458740234375,5.994192597335894e-06,-17.804056660249273
OFDM,Classical OFDM,-0.45849609375,5.711788852248033e-06,-18.01364214528337
OFDM,Classical OFDM,-0.458251953125,5.409083773814342e-06,-18.25012651344541
OFDM,Classical OFDM,-0.4580078125,5.088984481319719e-06,-18.515052325155416
OFDM,Classical OFDM,-0.457763671875,4.754572733090496e-06,-18.810248636187644
OFDM,Classical OFDM,-0.45751953125,4.409073226611555e-06,-19.137890473047843
OFDM,Classical OFDM,-0.457275390625,4.055826699147911e-06,-19.500569692114986
OFDM,Classical OFDM,-0.45703125,3.698256738050113e-06,-19.901393018373035
OFDM,Classical OFDM,-0.456787109375,3.3398371704308617e-06,-20.3441106517967
OFDM,Classical OFDM,-0.45654296875,2.984057797495275e-06,-20.83329128397917
OFDM,Classical OFDM,-0.456298828125,2.634392322205078e-06,-21.374559070472593
OFDM,Classical OFDM,-0.4560546875,2.294264828514727e-06,-21.974928116653913
OFDM,Classical OFDM,-0.455810546875,1.9670168399787624e-06,-22.643282810179578
OFDM,Classical OFDM,-0.45556640625,1.6558734265349975e-06,-23.39109222384298
OFDM,Classical OFDM,-0.455322265625,1.3639146497797382e-06,-24.233491648698383
OFDM,Classical OFDM,-0.455078125,1.094043656166611e-06,-25.191017068137292
OFDM,Classical OFDM,-0.454833984375,8.489594465588705e-07,-26.29249413841545
OFDM,Classical OFDM,-0.45458984375,6.311295216307309e-07,-27.580178638740705
OFDM,Classical OFDM,-0.454345703125,4.4276664494277725e-07,-29.119614624075737
OFDM,Classical OFDM,-0.4541015625,2.858060974483295e-07,-31.020648691399877
OFDM,Classical OFDM,-0.453857421875,1.618873419459794e-07,-33.48923466651669
OFDM,Classical OFDM,-0.45361328125,7.23362164670211e-08,-36.987805697012504
OFDM,Classical OFDM,-0.453369140625,1.8152801103896456e-08,-42.99192709812491
OFDM,Classical OFDM,-0.453125,5.90215384425115e-15,-107.87125833488562
OFDM,Classical OFDM,-0.452880859375,1.8196749903247692e-08,-42.981425328603045
OFDM,Classical OFDM,-0.45263671875,7.271390831157293e-08,-36.96518870789716
OFDM,Classical OFDM,-0.452392578125,1.6317367022198102e-07,-33.454862769100046
OFDM,Classical OFDM,-0.4521484375,2.8885225030895495e-07,-30.97460603754975
OFDM,Classical OFDM,-0.451904296875,4.4868557382420235e-07,-29.06194252739684
OFDM,Classical OFDM,-0.45166015625,6.412794847814414e-07,-27.510890124318486
OFDM,Classical OFDM,-0.451416015625,8.649208962660514e-07,-26.211599693475858
OFDM,Classical OFDM,-0.451171875,1.1175945792682763e-06,-25.09852072396685
OFDM,Classical OFDM,-0.450927734375,1.3970010507698739e-06,-24.129396262512866
OFDM,Classical OFDM,-0.45068359375,1.7005776690643445e-06,-23.27539887133952
OFDM,Classical OFDM,-0.450439453125,2.025523029423975e-06,-22.5159917371479
OFDM,Classical OFDM,-0.4501953125,2.3688228702704384e-06,-21.8360377164128
OFDM,Classical OFDM,-0.449951171875,2.7272782347548166e-06,-21.224069124458
OFDM,Classical OFDM,-0.44970703125,3.0975363429672937e-06,-20.671199484296793
OFDM,Classical OFDM,-0.449462890625,3.476120843391961e-06,-20.170414932316824
OFDM,Classical OFDM,-0.44921875,3.859466616564128e-06,-19.716090702830677
OFDM,Classical OFDM,-0.448974609375,4.243952509544675e-06,-19.303658435879093
OFDM,Classical OFDM,-0.44873046875,4.625936677564926e-06,-18.929366754179874
OFDM,Classical OFDM,-0.448486328125,5.001789773721259e-06,-18.590109247355816
OFDM,Classical OFDM,-0.4482421875,5.367933021941476e-06,-18.283292707133146
OFDM,Classical OFDM,-0.447998046875,5.720869089194504e-06,-18.006743491182764
OFDM,Classical OFDM,-0.44775390625,6.0572177582045394e-06,-17.75863172106525
OFDM,Classical OFDM,-0.447509765625,6.373749282680287e-06,-17.537413829262075
OFDM,Classical OFDM,-0.447265625,6.6674145146187955e-06,-17.341789028771753
OFDM,Classical OFDM,-0.447021484375,6.935374700540007e-06,-17.170664291628114
OFDM,Classical OFDM,-0.44677734375,7.175030946652044e-06,-17.023125804578374
OFDM,Classical OFDM,-0.446533203125,7.384046897096403e-06,-16.898419127344738
OFDM,Classical OFDM,-0.4462890625,7.560376047162956e-06,-16.795929615203487
OFDM,Classical OFDM,-0.446044921875,7.702278462288238e-06,-16.71517143303729
OFDM,Classical OFDM,-0.44580078125,7.808339814538632e-06,-16.655776537045373
OFDM,Classical OFDM,-0.445556640625,7.877486942866193e-06,-16.617486670324666
OFDM,Classical OFDM,-0.4453125,7.908998612860014e-06,-16.600148596537508
OFDM,Classical OFDM,-0.445068359375,7.902511972597055e-06,-16.603711965407438
OFDM,Classical OFDM,-0.44482421875,7.858029339562221e-06,-16.628227130187888
OFDM,Classical OFDM,-0.444580078125,7.775917704044471e-06,-16.673847034119017
OFDM,Classical OFDM,-0.4443359375,7.656909225740712e-06,-16.74082860552415
OFDM,Classical OFDM,-0.444091796875,7.502090308469803e-06,-16.829540712398977
OFDM,Classical OFDM,-0.44384765625,7.312897296272006e-06,-16.94046884872687
OFDM,Classical OFDM,-0.443603515625,7.091101409757072e-06,-17.07422662765837
OFDM,Classical OFDM,-0.443359375,6.838793185848415e-06,-17.23156888732972
OFDM,Classical OFDM,-0.443115234375,6.558363441299925e-06,-17.413408789610354
OFDM,Classical OFDM,-0.44287109375,6.252482249797142e-06,-17.620838915414822
OFDM,Classical OFDM,-0.442626953125,5.924071463207608e-06,-17.855160701668083
OFDM,Classical OFDM,-0.4423828125,5.576281867801041e-06,-18.11791640825896
OFDM,Classical OFDM,-0.442138671875,5.212461318831824e-06,-18.41093513888328
OFDM,Classical OFDM,-0.44189453125,4.836121385309765e-06,-18.736391660280464
OFDM,Classical OFDM,-0.441650390625,4.45090747099822e-06,-19.09687793107485
OFDM,Classical OFDM,-0.44140625,4.0605634727692205e-06,-19.495500554639484
OFDM,Classical OFDM,-0.441162109375,3.6688956940527278e-06,-19.936009939960364
OFDM,Classical OFDM,-0.44091796875,3.279736261681987e-06,-20.42297437478396
OFDM,Classical OFDM,-0.440673828125,2.896907122110103e-06,-20.962017875360196
OFDM,Classical OFDM,-0.4404296875,2.5241833341044127e-06,-21.560154640399457
OFDM,Classical OFDM,-0.440185546875,2.1652569408120864e-06,-22.22626919603162
OFDM,Classical OFDM,-0.43994140625,1.823699848617908e-06,-22.971829969709248
OFDM,Classical OFDM,-0.439697265625,1.5029312582045599e-06,-23.81197241954519
OFDM,Classical OFDM,-0.439453125,1.206182633285188e-06,-24.767232878520346
OFDM,Classical OFDM,-0.439208984375,9.364674077649368e-07,-25.866436919684862
OFDM,Classical OFDM,-0.43896484375,6.965504135627848e-07,-27.15183804611337
OFDM,Classical OFDM,-0.438720703125,4.88920215635431e-07,-28.688983643927862
OFDM,Classical OFDM,-0.4384765625,3.157654043135851e-07,-30.587718126394453
OFDM,Classical OFDM,-0.438232421875,1.7895212397507238e-07,-33.05399501645851
OFDM,Classical OFDM,-0.43798828125,8.000406145917754e-08,-36.55024324226365
OFDM,Classical OFDM,-0.437744140625,2.0087870612583114e-08,-42.55202456633079
OFDM,Classical OFDM,-0.4375,4.8479958925399205e-15,-108.7257411582223
OFDM,Classical OFDM,-0.437255859375,2.015791083907137e-08,-42.536908390927096
OFDM,Classical OFDM,-0.43701171875,8.059453385322123e-08,-36.51830771287968
OFDM,Classical OFDM,-0.436767578125,1.8095671221148058e-07,-33.00561662034831
OFDM,Classical OFDM,-0.4365234375,3.205070560337111e-07,-30.522987639758796
OFDM,Classical OFDM,-0.436279296875,4.981291764535525e-07,-28.607943790238423
OFDM,Classical OFDM,-0.43603515625,7.123379794803157e-07,-27.054502589328546
OFDM,Classical OFDM,-0.435791015625,9.61291126686076e-07,-25.752814255021406
OFDM,Classical OFDM,-0.435546875,1.2428066956821974e-06,-24.63732774652894
OFDM,Classical OFDM,-0.435302734375,1.5543817820741002e-06,-23.66578661494441
OFDM,Classical OFDM,-0.43505859375,1.893215415662492e-06,-22.80936326936063
OFDM,Classical OFDM,-0.434814453125,2.2562351908280014e-06,-22.047519903294255
OFDM,Classical OFDM,-0.4345703125,2.6401243728278936e-06,-21.365119726246693
OFDM,Classical OFDM,-0.434326171875,3.041352563087468e-06,-20.750695911899214
OFDM,Classical OFDM,-0.43408203125,3.456211330530549e-06,-20.19536069408762
OFDM,Classical OFDM,-0.433837890625,3.880845083789178e-06,-19.69210052177381
OFDM,Classical OFDM,-0.43359375,4.311291006434653e-06,-19.235290208792346
OFDM,Classical OFDM,-0.433349609375,4.743513777867516e-06,-18.820361926677858
OFDM,Classical OFDM,-0.43310546875,5.173446046536163e-06,-18.443564348014803
OFDM,Classical OFDM,-0.432861328125,5.597027165041764e-06,-18.101789442749563
OFDM,Classical OFDM,-0.4326171875,6.010239359456323e-06,-17.792445907791677
OFDM,Classical OFDM,-0.432373046875,6.40915068556083e-06,-17.513358766220584
OFDM,Classical OFDM,-0.43212890625,6.789949377282322e-06,-17.262698226309492
OFDM,Classical OFDM,-0.431884765625,7.148982747333438e-06,-17.038921100421145
OFDM,Classical OFDM,-0.431640625,7.48279393590171e-06,-16.840725734081584
OFDM,Classical OFDM,-0.431396484375,7.788152369022663e-06,-16.667019194668974
OFDM,Classical OFDM,-0.43115234375,8.062087362111006e-06,-16.516888590957063
OFDM,Classical OFDM,-0.430908203125,8.30192023368011e-06,-16.389578027407644
OFDM,Classical OFDM,-0.4306640625,8.505287976795002e-06,-16.284473362421327
OFDM,Classical OFDM,-0.430419921875,8.670166764990748e-06,-16.20108908097971
OFDM,Classical OFDM,-0.43017578125,8.794897444606455e-06,-16.13905579415865
OFDM,Classical OFDM,-0.429931640625,8.878195797932738e-06,-16.0981164038747
OFDM,Classical OFDM,-0.4296875,8.919174393783721e-06,-16.078117033953465
OFDM,Classical OFDM,-0.429443359375,8.917345898189768e-06,-16.079007460490054
OFDM,Classical OFDM,-0.42919921875,8.872634496287395e-06,-16.100837676801955
OFDM,Classical OFDM,-0.428955078125,8.785375561250001e-06,-16.14376027377854
OFDM,Classical OFDM,-0.4287109375,8.6563158198225e-06,-16.208032660333057
OFDM,Classical OFDM,-0.428466796875,8.48660656540123e-06,-16.29402290044522
OFDM,Classical OFDM,-0.42822265625,8.277794719163584e-06,-16.402217068853677
OFDM,Classical OFDM,-0.427978515625,8.03181091157419e-06,-16.53322883455466
OFDM,Classical OFDM,-0.427734375,7.750954584267633e-06,-16.68781166821897
OFDM,Classical OFDM,-0.427490234375,7.437866676833439e-06,-16.866879696262185
OFDM,Classical OFDM,-0.42724609375,7.0955130733524415e-06,-17.071525544578222
OFDM,Classical OFDM,-0.427001953125,6.727154640627581e-06,-17.303049478727143
OFDM,Classical OFDM,-0.4267578125,6.336317266414715e-06,-17.56299444294024
OFDM,Classical OFDM,-0.426513671875,5.926760904445609e-06,-17.853189516062073
OFDM,Classical OFDM,-0.42626953125,5.502441666996188e-06,-18.175809118588663
OFDM,Classical OFDM,-0.426025390625,5.067478469657304e-06,-18.533444468556052
OFDM,Classical OFDM,-0.42578125,4.626111316606355e-06,-18.929202801783443
OFDM,Classical OFDM,-0.425537109375,4.182663641477494e-06,-19.366834178304074
OFDM,Classical OFDM,-0.42529296875,3.741499433890802e-06,-19.850906751770715
OFDM,Classical OFDM,-0.425048828125,3.306982435164403e-06,-20.3870447083385
OFDM,Classical OFDM,-0.4248046875,2.883435002957315e-06,-20.98226192830769
OFDM,Classical OFDM,-0.424560546875,2.475096313773752e-06,-21.645442556638628
OFDM,Classical OFDM,-0.42431640625,2.0860792825739964e-06,-22.388055490236273
OFDM,Classical OFDM,-0.424072265625,1.7203341037707223e-06,-23.225235601794928
OFDM,Classical OFDM,-0.423828125,1.3816069089535521e-06,-24.17751862698892
OFDM,Classical OFDM,-0.423583984375,1.0734041148667342e-06,-25.27373103214215
OFDM,Classical OFDM,-0.42333984375,7.989573921417102e-07,-26.556127397249718
OFDM,Classical OFDM,-0.423095703125,5.611915308858193e-07,-28.09025250690982
OFDM,Classical OFDM,-0.4228515625,3.6269462375591106e-07,-29.98595240969935
OFDM,Classical OFDM,-0.422607421875,2.0569230463055282e-07,-32.449183148704115
OFDM,Classical OFDM,-0.42236328125,9.202346933452715e-08,-35.94237756650913
OFDM,Classical OFDM,-0.422119140625,2.312194397108729e-08,-41.94112014552263
OFDM,Classical OFDM,-0.421875,4.300080861311983e-15,-109.24659736633474
OFDM,Classical OFDM,-0.421630859375,2.323672413609735e-08,-41.91961456902916
OFDM,Classical OFDM,-0.42138671875,9.297032745487965e-08,-35.89791998415678
OFDM,Classical OFDM,-0.421142578125,2.088944531941796e-07,-32.38209450778274
OFDM,Classical OFDM,-0.4208984375,3.7025901865297714e-07,-29.896307132942393
OFDM,Classical OFDM,-0.420654296875,5.758744220989956e-07,-27.978085695868845
OFDM,Classical OFDM,-0.42041015625,8.241220296465672e-07,-26.42144835582438
OFDM,Classical OFDM,-0.420166015625,1.1129656928462577e-06,-25.116545816060245
OFDM,Classical OFDM,-0.419921875,1.439970366158507e-06,-23.997828043924482
OFDM,Classical OFDM,-0.419677734375,1.802322829820927e-06,-23.023037751274977
OFDM,Classical OFDM,-0.41943359375,2.196856385546873e-06,-22.163346921833163
OFDM,Classical OFDM,-0.419189453125,2.6200793284829084e-06,-21.398219183156407
OFDM,Classical OFDM,-0.4189453125,3.0682076609913296e-06,-20.712516090379644
OFDM,Classical OFDM,-0.418701171875,3.537196999451335e-06,-20.09477111086952
OFDM,Classical OFDM,-0.41845703125,4.022783502697883e-06,-19.536096985923766
OFDM,Classical OFDM,-0.418212890625,4.5205199999560905e-06,-19.02947964009624
OFDM,Classical OFDM,-0.41796875,5.025821843935523e-06,-18.5692926942963
OFDM,Classical OFDM,-0.417724609375,5.5340035767521645e-06,-18.150969235256063
OFDM,Classical OFDM,-0.41748046875,6.040329086923252e-06,-17.770757586917156
