method,method_label,frequency,psd,psd_db
OFDM,Classical OFDM,-0.46826171875,6.637245466069564e-08,-37.83649688457945
OFDM,Classical OFDM,-0.468017578125,1.4893229858839186e-07,-34.3264867560025
OFDM,Classical OFDM,-0.4677734375,2.636174301720726e-07,-31.846634458909733
OFDM,Classical OFDM,-0.467529296875,4.094461248012683e-07,-29.93440802870237
OFDM,Classical OFDM,-0.46728515625,5.851352045254495e-07,-28.383813398387808
OFDM,Classical OFDM,-0.467041015625,7.891123876103531e-07,-27.08498706904831
OFDM,Classical OFDM,-0.466796875,1.0195293803068163e-06,-25.972378223797353
OFDM,Classical OFDM,-0.466552734375,1.2742797152392934e-06,-25.003727981657953
OFDM,Classical OFDM,-0.46630859375,1.5510184965345125e-06,-24.15020590978419
OFDM,Classical OFDM,-0.466064453125,1.8471836116733165e-06,-23.391275011246687
OFDM,Classical OFDM,-0.4658203125,2.160019967826861e-06,-22.711798020547374
OFDM,Classical OFDM,-0.465576171875,2.4866055287219653e-06,-22.100306730382904
OFDM,Classical OFDM,-0.46533203125,2.823879071112952e-06,-21.54791473272432
OFDM,Classical OFDM,-0.465087890625,3.1686689527867177e-06,-21.047606993910755
OFDM,Classical OFDM,-0.46484375,3.517723499020975e-06,-20.593758680236192
OFDM,Classical OFDM,-0.464599609375,3.8677405393545765e-06,-20.181802354651737
OFDM,Classical OFDM,-0.46435546875,4.215402487559944e-06,-19.807985204900156
OFDM,Classical OFDM,-0.464111328125,4.557401872741804e-06,-19.469202415055136
OFDM,Classical OFDM,-0.4638671875,4.890481476975765e-06,-19.16285949637411
OFDM,Classical OFDM,-0.463623046875,5.211458288415216e-06,-18.886783018629
OFDM,Classical OFDM,-0.46337890625,5.517257812498497e-06,-18.63914289655686
OFDM,Classical OFDM,-0.463134765625,5.804944175177836e-06,-18.41839520379666
OFDM,Classical OFDM,-0.462890625,6.071744561562193e-06,-18.223240754709316
OFDM,Classical OFDM,-0.462646484375,6.31508271789785e-06,-18.052585244432905
OFDM,Classical OFDM,-0.46240234375,6.532601205299479e-06,-17.905514212728903
OFDM,Classical OFDM,-0.462158203125,6.722179850116264e-06,-17.781274402424028
OFDM,Classical OFDM,-0.4619140625,6.881964714243615e-06,-17.679251264220706
OFDM,Classical OFDM,-0.461669921875,7.010383794118908e-06,-17.598957732343152
OFDM,Classical OFDM,-0.46142578125,7.106158026203029e-06,-17.540027068950767
OFDM,Classical OFDM,-0.461181640625,7.168322974252831e-06,-17.502200033998626
OFDM,Classical OFDM,-0.4609375,7.1962331991446915e-06,-17.48532339434976
OFDM,Classical OFDM,-0.460693359375,7.189567761615284e-06,-17.489347866749366
OFDM,Classical OFDM,-0.46044921875,7.1483407422071745e-06,-17.51432321984785
OFDM,Classical OFDM,-0.460205078125,7.072898651743753e-06,-17.56040132884567
OFDM,Classical OFDM,-0.4599609375,6.963915252279093e-06,-17.62784090654847
OFDM,Classical OFDM,-0.459716796875,6.822391071561998e-06,-17.717009576482823
OFDM,Classical OFDM,-0.45947265625,6.649641102791927e-06,-17.828393619511157
OFDM,Classical OFDM,-0.459228515625,6.44728590312656e-06,-17.962606386555958
OFDM,Classical OFDM,-0.458984375,6.217236380222018e-06,-18.120401883427434
OFDM,Classical OFDM,-0.458740234375,5.961672104960407e-06,-18.30269482030465
OFDM,Classical OFDM,-0.45849609375,5.683029820432312e-06,-18.510576330493052
OFDM,Classical OFDM,-0.458251953125,5.3839710728734355e-06,-18.745348501289406
OFDM,Classical OFDM,-0.4580078125,5.067364732370371e-06,-19.00855403448824
OFDM,Classical OFDM,-0.457763671875,4.736259317311421e-06,-19.30202095322486
OFDM,Classical OFDM,-0.45751953125,4.393847873952846e-06,-19.62792551484283
OFDM,Classical OFDM,-0.457275390625,4.043446855605003e-06,-19.988858285592062
OFDM,Classical OFDM,-0.45703125,3.688458574518845e-06,-20.387926577504874
OFDM,Classical OFDM,-0.456787109375,3.332341503270273e-06,-20.82888065809221
OFDM,Classical OFDM,-0.45654296875,2.9785760444756226e-06,-21.316288756405967
OFDM,Classical OFDM,-0.456298828125,2.6306318380376578e-06,-21.855774959692837
OFDM,Classical OFDM,-0.4560546875,2.291934016397007e-06,-22.454354576032244
OFDM,Classical OFDM,-0.455810546875,1.9658328585352535e-06,-23.120909780185674
OFDM,Classical OFDM,-0.45556640625,1.6555659181707893e-06,-23.866910906205767
OFDM,Classical OFDM,-0.455322265625,1.364231804817486e-06,-24.70749397789843
OFDM,Classical OFDM,-0.455078125,1.0947583002572731e-06,-25.663193213455067
OFDM,Classical OFDM,-0.454833984375,8.498727206164888e-07,-26.762836785702923
OFDM,Classical OFDM,-0.45458984375,6.320766381504543e-07,-28.04867829067232
OFDM,Classical OFDM,-0.454345703125,4.4361989495478505e-07,-29.586265533102527
OFDM,Classical OFDM,-0.4541015625,2.8647936076755406e-07,-31.485442290166084
OFDM,Classical OFDM,-0.453857421875,1.6233812067307712e-07,-33.95217053966011
OFDM,Classical OFDM,-0.45361328125,7.256860525646369e-08,-37.44888791791744
OFDM,Classical OFDM,-0.453369140625,1.8218662423243174e-08,-43.45121079164534
OFDM,Classical OFDM,-0.453125,6.0535342338842915e-15,-108.23628565190913
OFDM,Classical OFDM,-0.452880859375,1.8280548974588484e-08,-43.43648334276061
OFDM,Classical OFDM,-0.45263671875,7.307941815804237e-08,-37.418424870246284
OFDM,Classical OFDM,-0.452392578125,1.6406567275819919e-07,-33.90619844260743
OFDM,Classical OFDM,-0.4521484375,2.9056041687373815e-07,-31.424011180297526
OFDM,Classical OFDM,-0.451904296875,4.5154121168166806e-07,-29.5094017391388
OFDM,Classical OFDM,-0.45166015625,6.456521929823595e-07,-27.956389375009984
OFDM,Classical OFDM,-0.451416015625,8.712143319397504e-07,-26.655125567815034
OFDM,Classical OFDM,-0.451171875,1.1262406131374673e-06,-25.540063836696998
OFDM,Classical OFDM,-0.450927734375,1.4084556937271575e-06,-24.568943781770084
OFDM,Classical OFDM,-0.45068359375,1.7153138277973307e-06,-23.71293979321175
OFDM,Classical OFDM,-0.450439453125,2.0440246200094035e-06,-22.95151445449057
OFDM,Classical OFDM,-0.4501953125,2.391577646316527e-06,-22.269530824756217
OFDM,Classical OFDM,-0.449951171875,2.754770028359445e-06,-21.655522187079143
OFDM,Classical OFDM,-0.44970703125,3.1302386204538847e-06,-21.100601225588072
OFDM,Classical OFDM,-0.449462890625,3.5144891822089197e-06,-20.597753570911202
OFDM,Classical OFDM,-0.44921875,3.9039307706568025e-06,-20.1413546034906
OFDM,Classical OFDM,-0.448974609375,4.2949082711616505e-06,-19.72683675175466
OFDM,Classical OFDM,-0.44873046875,4.683739540919668e-06,-19.350448316670352
OFDM,Classical OFDM,-0.448486328125,5.066748991862391e-06,-19.00908178207921
OFDM,Classical OFDM,-0.4482421875,5.440302953858421e-06,-18.70014483058434
OFDM,Classical OFDM,-0.447998046875,5.800844795147184e-06,-18.421463221326754
OFDM,Classical OFDM,-0.44775390625,6.144928262474202e-06,-18.171207507806557
OFDM,Classical OFDM,-0.447509765625,6.4692538153647255e-06,-17.947833773347092
OFDM,Classical OFDM,-0.447265625,6.770698486584697e-06,-17.75004093780335
OFDM,Classical OFDM,-0.447021484375,7.046346956441585e-06,-17.576735442817455
OFDM,Classical OFDM,-0.44677734375,7.293518904642932e-06,-17.427004549892644
OFDM,Classical OFDM,-0.446533203125,7.509797656917443e-06,-17.30009332379856
OFDM,Classical OFDM,-0.4462890625,7.693055918420357e-06,-17.195386787633634
OFDM,Classical OFDM,-0.446044921875,7.841473738563626e-06,-17.112398756390895
OFDM,Classical OFDM,-0.44580078125,7.953557123227351e-06,-17.050761633972066
OFDM,Classical OFDM,-0.445556640625,8.028157941733754e-06,-17.010216599840497
OFDM,Classical OFDM,-0.4453125,8.064482342803654e-06,-16.99061072602965
OFDM,Classical OFDM,-0.445068359375,8.062100303430163e-06,-16.99189370902214
OFDM,Classical OFDM,-0.44482421875,8.020954692216433e-06,-17.014115048058233
OFDM,Classical OFDM,-0.444580078125,7.941357546933362e-06,-17.05742818087255
OFDM,Classical OFDM,-0.4443359375,7.823995900951004e-06,-17.122089537139786
OFDM,Classical OFDM,-0.444091796875,7.66991996853044e-06,-17.20846735619085
OFDM,Classical OFDM,-0.44384765625,7.480535214403249e-06,-17.31704896255936
OFDM,Classical OFDM,-0.443603515625,7.257599116865174e-06,-17.448445922694894
OFDM,Classical OFDM,-0.443359375,7.0031944632988375e-06,-17.60341382046041
OFDM,Classical OFDM,-0.443115234375,6.719717859156246e-06,-17.78286529252528
OFDM,Classical OFDM,-0.44287109375,6.409855127470631e-06,-17.987893540532877
OFDM,Classical OFDM,-0.442626953125,6.076558812357398e-06,-18.219798623573876
OFDM,Classical OFDM,-0.4423828125,5.723018642243812e-06,-18.480124073756816
OFDM,Classical OFDM,-0.442138671875,5.352636362922214e-06,-18.770698278381765
OFDM,Classical OFDM,-0.44189453125,4.968988189436518e-06,-19.093696034716793
OFDM,Classical OFDM,-0.441650390625,4.575796887765052e-06,-19.451708293814658
OFDM,Classical OFDM,-0.44140625,4.176893093789827e-06,-19.847842081811084
OFDM,Classical OFDM,-0.441162109375,3.7761797882494913e-06,-20.28584904586983
OFDM,Classical OFDM,-0.44091796875,3.3775987138360782e-06,-20.770295173759358
OFDM,Classical OFDM,-0.440673828125,2.9850872434180662e-06,-21.30680539439041
OFDM,Classical OFDM,-0.4404296875,2.6025435428359265e-06,-21.902395635925885
OFDM,Classical OFDM,-0.440185546875,2.2337931093828606e-06,-22.56594621034505
OFDM,Classical OFDM,-0.43994140625,1.8825421603535471e-06,-23.308928567673355
OFDM,Classical OFDM,-0.439697265625,1.5523501193402766e-06,-24.146478885742933
OFDM,Classical OFDM,-0.439453125,1.246592735731372e-06,-25.099129761639656
OFDM,Classical OFDM,-0.439208984375,9.684264989721453e-07,-26.19570903468158
OFDM,Classical OFDM,-0.43896484375,7.207593850238757e-07,-27.47847261908404
OFDM,Classical OFDM,-0.438720703125,5.062221187047355e-07,-29.012964508047496
OFDM,Classical OFDM,-0.4384765625,3.271402654879645e-07,-30.909035661711282
OFDM,Classical OFDM,-0.438232421875,1.8551276170905563e-07,-33.37263777197431
OFDM,Classical OFDM,-0.43798828125,8.298817135200589e-08,-36.86621372968666
OFDM,Classical OFDM,-0.437744140625,2.0849649291742852e-08,-42.865388137828376
OFDM,Classical OFDM,-0.4375,4.383843988489081e-15,-109.63782477811996
OFDM,Classical OFDM,-0.437255859375,2.0951127885932394e-08,-42.84430160162317
OFDM,Classical OFDM,-0.43701171875,8.381731123234313e-08,-36.82303842934139
OFDM,Classical OFDM,-0.436767578125,1.8831223555838122e-07,-33.307590288132744
OFDM,Classical OFDM,-0.4365234375,3.337496590187446e-07,-30.82216737295308
OFDM,Classical OFDM,-0.436279296875,5.190476115310028e-07,-28.90430371046065
OFDM,Classical OFDM,-0.43603515625,7.427376553623206e-07,-27.348021255996603
OFDM,Classical OFDM,-0.435791015625,1.0029762459120513e-06,-26.043469204779683
OFDM,Classical OFDM,-0.435546875,1.2975597479225422e-06,-24.925102032960815
OFDM,Classical OFDM,-0.435302734375,1.623946158155255e-06,-23.95065941829104
OFDM,Classical OFDM,-0.43505859375,1.9792742334841525e-06,-23.091315969820418
OFDM,Classical OFDM,-0.434814453125,2.3603928455900437e-06,-22.326532783520282
OFDM,Classical OFDM,-0.4345703125,2.7638869773646036e-06,-21.641172883461827
OFDM,Classical OFDM,-0.434326171875,3.1861090804405137e-06,-21.02376927627571
OFDM,Classical OFDM,-0.43408203125,3.6232135482439517e-06,-20.46543636332828
OFDM,Classical OFDM,-0.433837890625,4.0711941831854475e-06,-19.959157506062958
OFDM,Classical OFDM,-0.43359375,4.525918346021734e-06,-19.499308535617857
OFDM,Classical OFDM,-0.433349609375,4.983166567497051e-06,-19.081321638075423
OFDM,Classical OFDM,-0.43310546875,5.438673737976288e-06,-18.70144561372373
OFDM,Classical OFDM,-0.432861328125,5.8881707016914086e-06,-18.356571759873262
OFDM,Classical OFDM,-0.4326171875,6.32742180485497e-06,-18.04410781170727
OFDM,Classical OFDM,-0.432373046875,6.7522665708292065e-06,-17.761879886179937
OFDM,Classical OFDM,-0.43212890625,7.158661294372463e-06,-17.508057533128053
OFDM,Classical OFDM,-0.431884765625,7.542718774664489e-06,-17.281096523313803
OFDM,Classical OFDM,-0.431640625,7.900741655441702e-06,-17.07969706831619
OFDM,Classical OFDM,-0.431396484375,8.229266932459328e-06,-16.90276418215094
OFDM,Classical OFDM,-0.43115234375,8.525091686896784e-06,-16.74938509460358
OFDM,Classical OFDM,-0.430908203125,8.785311280852448e-06,-16.6188041395217
OFDM,Classical OFDM,-0.4306640625,9.00734768027412e-06,-16.510406412905542
OFDM,Classical OFDM,-0.430419921875,9.188971789612737e-06,-16.42370649730814
OFDM,Classical OFDM,-0.43017578125,9.328332583979414e-06,-16.358335463277157
OFDM,Classical OFDM,-0.429931640625,9.423975073975614e-06,-16.31403439209911
OFDM,Classical OFDM,-0.4296875,9.474853738854446e-06,-16.29065053376034
OFDM,Classical OFDM,-0.429443359375,9.480348225516397e-06,-16.288132781314868
OFDM,Classical OFDM,-0.42919921875,9.44027127892987e-06,-16.306530934483334
OFDM,Classical OFDM,-0.428955078125,9.354870360584333e-06,-16.345997945211717
OFDM,Classical OFDM,-0.4287109375,9.224833960457695e-06,-16.406790100111067
OFDM,Classical OFDM,-0.428466796875,9.05128042968943e-06,-16.4892754740871
OFDM,Classical OFDM,-0.42822265625,8.835752477839817e-06,-16.593940267910487
OFDM,Classical OFDM,-0.427978515625,8.58020859508813e-06,-16.72139721770455
OFDM,Classical OFDM,-0.427734375,8.287003792639943e-06,-16.87240030360039
OFDM,Classical OFDM,-0.427490234375,7.958866782537454e-06,-17.047863325281444
OFDM,Classical OFDM,-0.42724609375,7.5988834694371625e-06,-17.248877834044062
OFDM,Classical OFDM,-0.427001953125,7.2104626394026925e-06,-17.476744370452227
OFDM,Classical OFDM,-0.4267578125,6.797309740963469e-06,-17.73300507585706
OFDM,Classical OFDM,-0.426513671875,6.36339046991842e-06,-18.019489947621803
OFDM,Classical OFDM,-0.42626953125,5.91289726735539e-06,-18.338372344756934
OFDM,Classical OFDM,-0.426025390625,5.450210072161801e-06,-18.692243259763337
OFDM,Classical OFDM,-0.42578125,4.97985432216493e-06,-19.08420929622525
OFDM,Classical OFDM,-0.425537109375,4.506459602653448e-06,-19.51802085698332
OFDM,Classical OFDM,-0.42529296875,4.0347164336778266e-06,-19.998245507434646
OFDM,Classical OFDM,-0.425048828125,3.5693313579749023e-06,-20.530507005177835
OFDM,Classical OFDM,-0.4248046875,3.114982757196381e-06,-21.12181920973198
OFDM,Classical OFDM,-0.424560546875,2.676276749059992e-06,-21.781065469188967
OFDM,Classical OFDM,-0.42431640625,2.257699281135697e-06,-22.51971473262421
OFDM,Classical OFDM,-0.424072265625,1.8635772879696487e-06,-23.352901590450003
OFDM,Classical OFDM,-0.423828125,1.4980332530114804e-06,-24.301161141200186
OFDM,Classical OFDM,-0.423583984375,1.1649453946663593e-06,-25.39331999125828
OFDM,Classical OFDM,-0.42333984375,8.679089448029306e-07,-26.671634036671446
OFDM,Classical OFDM,-0.423095703125,6.102010485502224e-07,-28.201646183785503
OFDM,Classical OFDM,-0.4228515625,3.9474571467121525e-07,-30.093201439247142
OFDM,Classical OFDM,-0.422607421875,2.2408434454217492e-07,-32.552260519748366
OFDM,Classical OFDM,-0.42236328125,1.0034873180190204e-07,-36.0412567967928
OFDM,Classical OFDM,-0.422119140625,2.5238139112107023e-08,-42.03580238117928
OFDM,Classical OFDM,-0.421875,4.502728512532849e-15,-109.52161805558276
OFDM,Classical OFDM,-0.421630859375,2.5414740802169294e-08,-42.00551883150112
OFDM,Classical OFDM,-0.42138671875,1.0178527589198424e-07,-35.97952609818925
OFDM,Classical OFDM,-0.421142578125,2.2893054461446154e-07,-32.4593382652304
OFDM,Classical OFDM,-0.4208984375,4.061841425553629e-07,-29.969146034371438
OFDM,Classical OFDM,-0.420654296875,6.323967985331928e-07,-28.04647905284755
OFDM,Classical OFDM,-0.42041015625,9.059439901800069e-07,-26.485362196329184
OFDM,Classical OFDM,-0.420166015625,1.2247386816736143e-06,-25.175941333149595
OFDM,Classical OFDM,-0.419921875,1.5862461932760649e-06,-24.05266975093173
OFDM,Classical OFDM,-0.419677734375,1.987507547520605e-06,-23.073287814071648
OFDM,Classical OFDM,-0.41943359375,2.4251619657107213e-06,-22.208968194724452
OFDM,Classical OFDM,-0.419189453125,2.8954775376076832e-06,-21.439173678292832
OFDM,Classical OFDM,-0.4189453125,3.3943836916472398e-06,-20.74876635772423
OFDM,Classical OFDM,-0.418701171875,3.917506679525338e-06,-20.126278223305984
OFDM,Classical OFDM,-0.41845703125,4.460210118449998e-06,-19.56282249355876
OFDM,Classical OFDM,-0.418212890625,5.017638001534264e-06,-19.051382421142737
OFDM,Classical OFDM,-0.41796875,5.584755401893396e-06,-18.58633411090969
OFDM,Classical OFDM,-0.417724609375,6.156397916389171e-06,-18.163108854416407
